id_proveedor,id_entidad,n_contratos,monto_total,monto_promedio,n_objetos_unicos,pct_contratacion_directa,pct_comparacion_precios,n_funcionarios_distintos,label_favoritismo_real,dias_actividad,concentracion_objeto,contratos_por_mes,monto_por_funcionario,score_riesgo_favoritismo
P0205,E15,3,411810.97,137270.32333333333,3,0.0,0.0,1,False,801,0.0,0.1123595505617977,411810.97,0.0
P0205,E16,2,113296.75,56648.375,2,0.5,0.0,2,False,972,0.0,0.0617283950617284,56648.375,0.0
P0206,E00,1,36058.39,36058.39,1,0.0,0.0,1,False,1,0.0,30.0,36058.39,0.0
P0206,E01,1,166933.04,166933.04,1,0.0,0.0,1,False,1,0.0,30.0,166933.04,0.0
P0206,E02,1,57007.93,57007.93,1,0.0,0.0,1,False,1,0.0,30.0,57007.93,0.0
P0206,E05,1,31189.6,31189.6,1,1.0,0.0,1,False,1,0.0,30.0,31189.6,0.0
P0206,E06,1,161178.3,161178.3,1,0.0,0.0,1,False,1,0.0,30.0,161178.3,0.0
P0207,E08,2,69464.92,34732.46,2,0.5,0.0,2,False,363,0.0,0.1652892561983471,34732.46,0.0
P0206,E11,1,84861.51,84861.51,1,0.0,0.0,1,False,1,0.0,30.0,84861.51,0.0
P0206,E12,2,51417.31,25708.655,2,0.0,0.0,1,False,330,0.0,0.1818181818181818,51417.31,0.0
P0206,E14,1,18423.88,18423.88,1,0.0,1.0,1,False,1,0.0,30.0,18423.88,0.0
P0206,E15,1,13995.45,13995.45,1,0.0,0.0,1,False,1,0.0,30.0,13995.45,0.0
P0207,E02,3,302223.44,100741.14666666668,3,0.3333333333333333,0.6666666666666666,2,False,830,0.0,0.108433734939759,151111.72,0.0
P0207,E03,2,155142.83,77571.415,2,0.0,0.0,1,False,372,0.0,0.1612903225806451,155142.83,0.0
P0207,E06,2,163459.97,81729.985,2,0.0,0.0,1,False,123,0.0,0.4878048780487805,163459.97,0.0
P0207,E07,3,151946.18,50648.72666666666,3,0.0,0.0,1,False,523,0.0,0.1720841300191204,151946.18,0.0
P0206,E10,1,145807.79,145807.79,1,0.0,0.0,1,False,1,0.0,30.0,145807.79,0.0
P0211,E06,2,264204.56,132102.28,1,0.0,0.0,2,False,583,0.5,0.1029159519725557,132102.28,0.0
P0211,E09,1,65612.41,65612.41,1,0.0,1.0,1,False,1,0.0,30.0,65612.41,0.0
P0211,E10,1,529945.56,529945.56,1,0.0,1.0,1,False,1,0.0,30.0,529945.56,0.0
P0211,E12,2,175624.19999999998,87812.09999999999,2,0.0,0.5,2,False,315,0.0,0.1904761904761904,87812.09999999999,0.0
P0211,E13,2,632546.01,316273.005,2,0.0,0.5,2,False,259,0.0,0.2316602316602316,316273.005,0.0
P0211,E14,3,765185.5000000001,255061.83333333337,2,0.0,0.6666666666666666,2,False,1113,0.3333333333333333,0.0808625336927223,382592.75000000006,0.0
P0211,E16,3,331774.51,110591.50333333334,2,0.0,0.6666666666666666,3,False,144,0.3333333333333333,0.625,110591.50333333334,0.0
P0211,E17,2,186359.04,93179.52,1,0.0,0.0,1,False,432,0.5,0.1388888888888889,186359.04,0.0
P0209,E08,2,169570.59,84785.295,2,0.0,0.5,2,False,392,0.0,0.1530612244897959,84785.295,0.0
P0212,E05,2,108966.14,54483.07,2,0.0,0.0,2,False,54,0.0,1.1111111111111112,54483.07,0.0
P0212,E06,1,57655.73,57655.73,1,0.0,0.0,1,False,1,0.0,30.0,57655.73,0.0
P0212,E08,1,105493.16,105493.16,1,0.0,1.0,1,False,1,0.0,30.0,105493.16,0.0
P0212,E09,2,99611.8,49805.9,2,0.0,1.0,2,False,398,0.0,0.1507537688442211,49805.9,0.0
P0212,E10,4,315693.58,78923.395,4,0.0,0.75,3,False,123,0.0,0.9756097560975612,105231.19333333334,0.0
P0212,E11,1,66362.31,66362.31,1,0.0,0.0,1,False,1,0.0,30.0,66362.31,0.0
P0212,E12,1,56448.68,56448.68,1,0.0,1.0,1,False,1,0.0,30.0,56448.68,0.0
P0212,E14,2,811214.58,405607.29,2,0.0,0.5,1,False,43,0.0,1.3953488372093024,811214.58,0.0
P0212,E01,2,111758.2,55879.100000000006,2,0.0,0.0,1,False,702,0.0,0.0854700854700854,111758.2,0.0
P0209,E10,2,408185.21,204092.605,2,0.0,0.0,1,False,407,0.0,0.1474201474201474,408185.21,0.0
P0209,E14,1,49222.02,49222.02,1,0.0,0.0,1,False,1,0.0,30.0,49222.02,0.0
P0209,E15,2,170035.15,85017.575,2,0.0,0.0,1,False,1210,0.0,0.0495867768595041,170035.15,0.0
P0209,E16,1,76050.94,76050.94,1,0.0,0.0,1,False,1,0.0,30.0,76050.94,0.0
P0210,E00,1,205861.23,205861.23,1,0.0,0.0,1,False,1,0.0,30.0,205861.23,0.0
P0210,E01,1,28047.27,28047.27,1,0.0,1.0,1,False,1,0.0,30.0,28047.27,0.0
P0210,E02,1,75562.72,75562.72,1,0.0,0.0,1,False,1,0.0,30.0,75562.72,0.0
P0210,E07,1,13971.89,13971.89,1,0.0,1.0,1,False,1,0.0,30.0,13971.89,0.0
P0211,E05,1,19195.02,19195.02,1,0.0,0.0,1,False,1,0.0,30.0,19195.02,0.0
P0210,E10,3,405282.34,135094.1133333333,3,0.3333333333333333,0.6666666666666666,2,False,530,0.0,0.1698113207547169,202641.17,0.0
P0210,E11,2,138758.74,69379.37,2,0.0,0.0,1,False,331,0.0,0.1812688821752265,138758.74,0.0
P0210,E12,1,163481.7,163481.7,1,1.0,0.0,1,False,1,0.0,30.0,163481.7,0.0
P0210,E13,2,125605.09,62802.545,1,0.5,0.5,2,False,152,0.5,0.3947368421052631,62802.545,0.0
P0210,E14,1,99858.92,99858.92,1,0.0,0.0,1,False,1,0.0,30.0,99858.92,0.0
P0210,E16,1,258423.57,258423.57,1,1.0,0.0,1,False,1,0.0,30.0,258423.57,0.0
P0211,E03,1,61718.89,61718.89,1,0.0,1.0,1,False,1,0.0,30.0,61718.89,0.0
P0211,E04,1,77401.29,77401.29,1,0.0,0.0,1,False,1,0.0,30.0,77401.29,0.0
P0210,E09,1,523092.96,523092.96,1,0.0,0.0,1,False,1,0.0,30.0,523092.96,0.0
P0172,E11,1,185730.56,185730.56,1,0.0,1.0,1,False,1,0.0,30.0,185730.56,0.0
P0172,E13,1,45643.82,45643.82,1,0.0,0.0,1,False,1,0.0,30.0,45643.82,0.0
P0172,E14,2,111138.32,55569.16,2,0.5,0.5,2,False,462,0.0,0.1298701298701298,55569.16,0.0
P0172,E15,4,260289.42,65072.355,4,0.25,0.25,1,False,718,0.0,0.1671309192200557,260289.42,0.0
P0172,E16,2,381299.93,190649.965,2,0.0,0.0,2,False,597,0.0,0.100502512562814,190649.965,0.0
P0172,E17,2,136765.14,68382.57,2,0.0,1.0,1,False,103,0.0,0.5825242718446603,136765.14,0.0
P0173,E01,3,190534.88,63511.62666666667,3,0.0,0.3333333333333333,2,False,164,0.0,0.5487804878048781,95267.44,0.0
P0173,E02,1,44350.75,44350.75,1,0.0,0.0,1,False,1,0.0,30.0,44350.75,0.0
P0192,E13,2,366381.065,183190.5325,2,0.0,0.0,2,False,345,0.0,0.1739130434782608,183190.5325,0.0
P0173,E05,1,60254.89,60254.89,1,0.0,0.0,1,False,1,0.0,30.0,60254.89,0.0
P0173,E06,1,24111.33,24111.33,1,0.0,0.0,1,False,1,0.0,30.0,24111.33,0.0
P0173,E11,5,363973.4,72794.68000000001,3,0.2,0.2,3,False,942,0.4,0.1592356687898089,121324.46666666667,0.0
P0173,E12,1,119194.82,119194.82,1,0.0,0.0,1,False,1,0.0,30.0,119194.82,0.0
P0173,E13,1,37586.99,37586.99,1,0.0,0.0,1,False,1,0.0,30.0,37586.99,0.0
P0174,E00,2,103937.3,51968.65,1,0.0,1.0,2,False,344,0.5,0.1744186046511628,51968.65,0.0
P0174,E03,1,205471.02,205471.02,1,0.0,0.0,1,False,1,0.0,30.0,205471.02,0.0
P0174,E05,1,19399.68,19399.68,1,0.0,0.0,1,False,1,0.0,30.0,19399.68,0.0
P0173,E04,1,21358.1,21358.1,1,0.0,0.0,1,False,1,0.0,30.0,21358.1,0.0
P0171,E03,1,38229.56,38229.56,1,0.0,1.0,1,False,1,0.0,30.0,38229.56,0.0
P0171,E05,2,99717.19,49858.595,2,0.0,0.0,2,False,37,0.0,1.6216216216216215,49858.595,0.0
P0171,E07,1,37802.19,37802.19,1,0.0,0.0,1,False,1,0.0,30.0,37802.19,0.0
P0171,E09,1,73396.62,73396.62,1,0.0,0.0,1,False,1,0.0,30.0,73396.62,0.0
P0171,E10,2,118545.11,59272.555,1,0.0,0.0,2,False,285,0.5,0.2105263157894736,59272.555,0.0
P0171,E11,3,84352.55,28117.516666666663,3,0.3333333333333333,0.0,2,False,776,0.0,0.1159793814432989,42176.275,0.0
P0171,E13,1,66561.86,66561.86,1,0.0,1.0,1,False,1,0.0,30.0,66561.86,0.0
P0171,E14,1,61617.31,61617.31,1,0.0,0.0,1,False,1,0.0,30.0,61617.31,0.0
P0172,E09,1,6507.94,6507.94,1,0.0,0.0,1,False,1,0.0,30.0,6507.94,0.0
P0171,E17,2,403510.24,201755.12,2,0.5,0.5,2,False,214,0.0,0.2803738317757009,201755.12,0.0
P0172,E01,2,200411.53,100205.765,2,0.0,0.0,2,False,456,0.0,0.131578947368421,100205.765,0.0
P0172,E02,1,30195.37,30195.37,1,0.0,1.0,1,False,1,0.0,30.0,30195.37,0.0
P0172,E03,1,37365.72,37365.72,1,1.0,0.0,1,False,1,0.0,30.0,37365.72,0.0
P0172,E05,3,249062.37,83020.79,3,0.0,1.0,2,False,375,0.0,0.24,124531.185,0.0
P0172,E06,1,21137.69,21137.69,1,0.0,0.0,1,False,1,0.0,30.0,21137.69,0.0
P0172,E07,2,65257.69,32628.845,2,0.0,0.5,2,False,41,0.0,1.4634146341463414,32628.845,0.0
P0172,E08,3,134066.11000000002,44688.70333333334,3,0.0,0.6666666666666666,3,False,142,0.0,0.6338028169014085,44688.70333333334,0.0
P0171,E15,1,393239.8,393239.8,1,0.0,0.0,1,False,1,0.0,30.0,393239.8,0.0
P0176,E08,1,210654.25,210654.25,1,1.0,0.0,1,False,1,0.0,30.0,210654.25,0.0
P0176,E09,2,140561.03,70280.515,1,0.0,0.5,2,False,420,0.5,0.1428571428571428,70280.515,0.0
P0176,E10,2,78916.28,39458.14,2,0.0,0.5,1,False,302,0.0,0.1986754966887417,78916.28,0.0
P0176,E11,1,15992.34,15992.34,1,0.0,1.0,1,False,1,0.0,30.0,15992.34,0.0
P0176,E12,1,116868.95,116868.95,1,0.0,0.0,1,False,1,0.0,30.0,116868.95,0.0
P0176,E14,1,28631.83,28631.83,1,0.0,0.0,1,False,1,0.0,30.0,28631.83,0.0
P0176,E15,1,4048.08,4048.08,1,0.0,0.0,1,False,1,0.0,30.0,4048.08,0.0
P0176,E16,2,153687.86,76843.93,1,0.0,0.5,2,False,12,0.5,5.0,76843.93,0.0
P0174,E07,1,177568.23,177568.23,1,0.0,1.0,1,False,1,0.0,30.0,177568.23,0.0
P0177,E02,1,23137.64,23137.64,1,0.0,0.0,1,False,1,0.0,30.0,23137.64,0.0
P0177,E04,1,30812.07,30812.07,1,0.0,0.0,1,False,1,0.0,30.0,30812.07,0.0
P0177,E05,1,19755.69,19755.69,1,0.0,0.0,1,False,1,0.0,30.0,19755.69,0.0
P0177,E07,1,102883.84,102883.84,1,0.0,0.0,1,False,1,0.0,30.0,102883.84,0.0
P0177,E09,2,260192.49,130096.245,2,0.0,1.0,2,False,663,0.0,0.090497737556561,130096.245,0.0
P0177,E10,2,60306.44,30153.22,2,0.0,0.0,2,False,691,0.0,0.0868306801736613,30153.22,0.0
P0177,E11,1,17410.63,17410.63,1,0.0,1.0,1,False,1,0.0,30.0,17410.63,0.0
P0177,E12,1,60535.52,60535.52,1,0.0,0.0,1,False,1,0.0,30.0,60535.52,0.0
P0177,E01,2,186609.84,93304.92,2,0.0,0.0,2,False,342,0.0,0.175438596491228,93304.92,0.0
P0174,E08,2,53872.7,26936.35,2,0.0,0.5,2,False,571,0.0,0.1050788091068301,26936.35,0.0
P0174,E10,1,18302.91,18302.91,1,0.0,1.0,1,False,1,0.0,30.0,18302.91,0.0
P0174,E11,2,87953.64,43976.82,2,0.0,0.0,2,False,625,0.0,0.096,43976.82,0.0
P0174,E12,2,289526.93,144763.465,1,1.0,0.0,1,False,420,0.5,0.1428571428571428,289526.93,0.0
P0174,E14,1,117874.56,117874.56,1,0.0,1.0,1,False,1,0.0,30.0,117874.56,0.0
P0174,E17,1,580396.02,580396.02,1,0.0,1.0,1,False,1,0.0,30.0,580396.02,0.0
P0175,E00,1,31950.21,31950.21,1,0.0,0.0,1,False,1,0.0,30.0,31950.21,0.0
P0175,E02,1,121844.68,121844.68,1,0.0,0.0,1,False,1,0.0,30.0,121844.68,0.0
P0176,E07,3,220361.44,73453.81333333334,3,0.0,1.0,1,False,676,0.0,0.1331360946745562,220361.44,0.0
P0175,E12,1,68426.36,68426.36,1,0.0,0.0,1,False,1,0.0,30.0,68426.36,0.0
P0175,E14,1,14087.66,14087.66,1,1.0,0.0,1,False,1,0.0,30.0,14087.66,0.0
P0176,E00,1,61718.89,61718.89,1,0.0,0.0,1,False,1,0.0,30.0,61718.89,0.0
P0176,E01,1,441735.19,441735.19,1,0.0,0.0,1,False,1,0.0,30.0,441735.19,0.0
P0176,E03,2,375244.4,187622.2,2,0.5,0.0,1,False,985,0.0,0.0609137055837563,375244.4,0.0
P0176,E04,1,15258.41,15258.41,1,0.0,1.0,1,False,1,0.0,30.0,15258.41,0.0
P0176,E05,2,167556.82,83778.41,2,0.0,1.0,2,False,68,0.0,0.8823529411764706,83778.41,0.0
P0176,E06,1,34955.45,34955.45,1,0.0,0.0,1,False,1,0.0,30.0,34955.45,0.0
P0175,E05,2,211147.34,105573.67,2,0.0,1.0,2,False,500,0.0,0.12,105573.67,0.0
P0166,E03,1,49718.91,49718.91,1,1.0,0.0,1,False,1,0.0,30.0,49718.91,0.0
P0166,E04,1,48248.51,48248.51,1,0.0,0.0,1,False,1,0.0,30.0,48248.51,0.0
P0166,E05,1,170241.16,170241.16,1,0.0,0.0,1,False,1,0.0,30.0,170241.16,0.0
P0166,E06,1,142638.38,142638.38,1,0.0,1.0,1,False,1,0.0,30.0,142638.38,0.0
P0166,E07,1,16126.14,16126.14,1,0.0,1.0,1,False,1,0.0,30.0,16126.14,0.0
P0166,E11,2,108775.84,54387.92,2,0.0,0.5,2,False,123,0.0,0.4878048780487805,54387.92,0.0
P0166,E12,1,68638.05,68638.05,1,0.0,1.0,1,False,1,0.0,30.0,68638.05,0.0
P0166,E13,1,75069.18,75069.18,1,0.0,0.0,1,False,1,0.0,30.0,75069.18,0.0
P0171,E02,4,594981.9299999999,148745.48249999998,4,0.25,0.75,3,False,477,0.0,0.2515723270440251,198327.31,0.0
P0166,E15,3,121679.82,40559.94,3,0.3333333333333333,0.3333333333333333,1,False,885,0.0,0.1016949152542373,121679.82,0.0
P0166,E16,3,581252.3200000001,193750.77333333332,3,0.0,0.3333333333333333,3,False,547,0.0,0.1645338208409506,193750.77333333332,0.0
P0167,E00,1,15607.75,15607.75,1,0.0,1.0,1,False,1,0.0,30.0,15607.75,0.0
P0167,E01,1,49642.41,49642.41,1,0.0,0.0,1,False,1,0.0,30.0,49642.41,0.0
P0167,E02,5,576012.6599999999,115202.53199999998,5,0.2,0.2,3,False,799,0.0,0.1877346683354192,192004.22,0.0
P0167,E06,1,19097.1,19097.1,1,0.0,1.0,1,False,1,0.0,30.0,19097.1,0.0
P0167,E08,1,38074.4,38074.4,1,0.0,0.0,1,False,1,0.0,30.0,38074.4,0.0
P0167,E09,1,54839.41,54839.41,1,0.0,1.0,1,False,1,0.0,30.0,54839.41,0.0
P0166,E14,1,28390.37,28390.37,1,0.0,0.0,1,False,1,0.0,30.0,28390.37,0.0
P0164,E13,1,88182.32,88182.32,1,0.0,0.0,1,False,1,0.0,30.0,88182.32,0.0
P0164,E15,2,301068.26,150534.13,2,0.0,0.5,1,False,263,0.0,0.2281368821292775,301068.26,0.0
P0164,E17,1,84085.77,84085.77,1,0.0,0.0,1,False,1,0.0,30.0,84085.77,0.0
P0165,E00,3,382706.74,127568.91333333332,2,0.0,0.3333333333333333,2,False,559,0.3333333333333333,0.1610017889087656,191353.37,0.0
P0165,E03,3,221636.25,73878.75,2,0.3333333333333333,0.0,1,False,982,0.3333333333333333,0.0916496945010183,221636.25,0.0
P0165,E04,1,55184.31,55184.31,1,0.0,0.0,1,False,1,0.0,30.0,55184.31,0.0
P0165,E05,3,135814.21000000002,45271.40333333334,3,0.3333333333333333,0.6666666666666666,2,False,510,0.0,0.1764705882352941,67907.10500000001,0.0
P0165,E06,1,98355.43,98355.43,1,0.0,0.0,1,False,1,0.0,30.0,98355.43,0.0
P0166,E02,1,39673.88,39673.88,1,0.0,0.0,1,False,1,0.0,30.0,39673.88,0.0
P0165,E10,2,132581.53999999998,66290.76999999999,1,0.0,0.0,1,False,148,0.5,0.4054054054054054,132581.53999999998,0.0
P0165,E11,1,68256.44,68256.44,1,0.0,0.0,1,False,1,0.0,30.0,68256.44,0.0
P0165,E12,1,16151.75,16151.75,1,0.0,0.0,1,False,1,0.0,30.0,16151.75,0.0
P0165,E13,2,251688.02,125844.01,1,0.0,0.5,2,False,846,0.5,0.0709219858156028,125844.01,0.0
P0165,E15,1,29447.85,29447.85,1,1.0,0.0,1,False,1,0.0,30.0,29447.85,0.0
P0165,E16,1,63080.9,63080.9,1,1.0,0.0,1,False,1,0.0,30.0,63080.9,0.0
P0165,E17,1,310432.76,310432.76,1,0.0,1.0,1,False,1,0.0,30.0,310432.76,0.0
P0166,E01,1,36021.78,36021.78,1,0.0,0.0,1,False,1,0.0,30.0,36021.78,0.0
P0110,E15,1,61718.89,61718.89,1,0.0,0.0,1,False,1,0.0,30.0,61718.89,0.0
P0169,E09,2,90500.62,45250.31,2,0.0,0.0,1,False,705,0.0,0.0851063829787234,90500.62,0.0
P0169,E13,1,469910.8,469910.8,1,0.0,1.0,1,False,1,0.0,30.0,469910.8,0.0
P0169,E14,1,38822.97,38822.97,1,0.0,1.0,1,False,1,0.0,30.0,38822.97,0.0
P0169,E15,2,482824.49,241412.245,2,0.0,0.0,1,False,195,0.0,0.3076923076923077,482824.49,0.0
P0170,E00,3,335748.28,111916.09333333334,3,0.0,0.3333333333333333,2,False,206,0.0,0.4368932038834952,167874.14,0.0
P0170,E01,3,410972.96,136990.98666666666,2,0.0,0.0,2,False,490,0.3333333333333333,0.1836734693877551,205486.48,0.0
P0170,E02,1,44388.48,44388.48,1,0.0,0.0,1,False,1,0.0,30.0,44388.48,0.0
P0170,E03,2,193208.64,96604.32,2,0.0,0.0,1,False,519,0.0,0.1156069364161849,193208.64,0.0
P0167,E10,1,249691.08,249691.08,1,0.0,0.0,1,False,1,0.0,30.0,249691.08,0.0
P0170,E06,1,71335.5,71335.5,1,0.0,1.0,1,False,1,0.0,30.0,71335.5,0.0
P0170,E10,3,274469.24,91489.74666666666,3,0.0,0.3333333333333333,2,False,634,0.0,0.1419558359621451,137234.62,0.0
P0170,E12,1,122249.6,122249.6,1,0.0,1.0,1,False,1,0.0,30.0,122249.6,0.0
P0170,E13,2,181330.05,90665.025,2,0.5,0.0,1,False,304,0.0,0.1973684210526315,181330.05,0.0
P0170,E16,1,70186.78,70186.78,1,0.0,1.0,1,False,1,0.0,30.0,70186.78,0.0
P0170,E17,1,152463.74,152463.74,1,1.0,0.0,1,False,1,0.0,30.0,152463.74,0.0
P0171,E00,3,118164.96,39388.32,3,0.0,0.3333333333333333,2,False,1001,0.0,0.0899100899100899,59082.48,0.0
P0171,E01,2,455887.86,227943.93,2,0.0,0.0,2,False,133,0.0,0.4511278195488721,227943.93,0.0
P0170,E04,2,31207.1,15603.55,2,0.0,0.5,2,False,667,0.0,0.0899550224887556,15603.55,0.0
P0167,E12,2,210555.76,105277.88,2,0.0,1.0,1,False,315,0.0,0.1904761904761904,210555.76,0.0
P0167,E14,1,48164.76,48164.76,1,0.0,0.0,1,False,1,0.0,30.0,48164.76,0.0
P0167,E15,2,140362.18,70181.09,2,0.0,0.5,1,False,45,0.0,1.3333333333333333,140362.18,0.0
P0167,E17,3,211024.6,70341.53333333334,3,0.6666666666666666,0.0,2,False,1056,0.0,0.0852272727272727,105512.3,0.0
P0168,E01,2,266505.87,133252.935,2,0.0,1.0,2,False,443,0.0,0.1354401805869074,133252.935,0.0
P0168,E02,1,73615.37,73615.37,1,0.0,0.0,1,False,1,0.0,30.0,73615.37,0.0
P0168,E03,2,101216.19,50608.095,2,0.0,0.0,1,False,84,0.0,0.7142857142857143,101216.19,0.0
P0168,E04,1,59384.29,59384.29,1,0.0,0.0,1,False,1,0.0,30.0,59384.29,0.0
P0169,E08,1,44042.78,44042.78,1,0.0,0.0,1,False,1,0.0,30.0,44042.78,0.0
P0168,E09,1,84469.87,84469.87,1,0.0,1.0,1,False,1,0.0,30.0,84469.87,0.0
P0168,E13,2,222929.3,111464.65,2,0.0,0.0,1,False,297,0.0,0.202020202020202,222929.3,0.0
P0168,E14,1,321017.04,321017.04,1,0.0,1.0,1,False,1,0.0,30.0,321017.04,0.0
P0169,E00,1,21009.14,21009.14,1,1.0,0.0,1,False,1,0.0,30.0,21009.14,0.0
P0169,E01,1,47761.49,47761.49,1,0.0,0.0,1,False,1,0.0,30.0,47761.49,0.0
P0169,E03,1,85589.63,85589.63,1,0.0,0.0,1,False,1,0.0,30.0,85589.63,0.0
P0169,E05,1,19710.27,19710.27,1,0.0,1.0,1,False,1,0.0,30.0,19710.27,0.0
P0169,E07,1,187207.33,187207.33,1,0.0,0.0,1,False,1,0.0,30.0,187207.33,0.0
P0168,E08,1,22117.14,22117.14,1,0.0,0.0,1,False,1,0.0,30.0,22117.14,0.0
P0186,E16,2,167071.66999999998,83535.83499999999,2,0.5,0.5,2,False,393,0.0,0.1526717557251908,83535.83499999999,0.0
P0187,E02,2,344995.29,172497.645,2,0.0,0.0,1,False,146,0.0,0.4109589041095891,344995.29,0.0
P0187,E03,1,62970.775,62970.775,1,0.0,0.0,1,False,1,0.0,30.0,62970.775,0.0
P0187,E04,1,289345.47,289345.47,1,0.0,1.0,1,False,1,0.0,30.0,289345.47,0.0
P0187,E06,2,60630.34,30315.17,2,0.5,0.0,1,False,73,0.0,0.8219178082191781,60630.34,0.0
P0187,E08,1,103671.54,103671.54,1,0.0,0.0,1,False,1,0.0,30.0,103671.54,0.0
P0187,E09,3,233073.27,77691.09,3,0.6666666666666666,0.0,2,False,548,0.0,0.1642335766423358,116536.635,0.0
P0187,E11,1,24633.59,24633.59,1,0.0,1.0,1,False,1,0.0,30.0,24633.59,0.0
P0177,E13,2,157057.83000000002,78528.91500000001,2,0.0,0.5,2,False,234,0.0,0.2564102564102564,78528.91500000001,0.0
P0187,E13,1,106098.18,106098.18,1,0.0,0.0,1,False,1,0.0,30.0,106098.18,0.0
P0187,E14,2,154273.51,77136.755,2,0.0,0.5,2,False,311,0.0,0.1929260450160771,77136.755,0.0
P0188,E02,1,12912.36,12912.36,1,0.0,1.0,1,False,1,0.0,30.0,12912.36,0.0
P0188,E03,1,78876.36,78876.36,1,0.0,0.0,1,False,1,0.0,30.0,78876.36,0.0
P0188,E05,2,84385.29,42192.645,2,0.5,0.0,2,False,140,0.0,0.4285714285714285,42192.645,0.0
P0188,E07,1,16640.37,16640.37,1,0.0,0.0,1,False,1,0.0,30.0,16640.37,0.0
P0188,E08,3,290283.34,96761.11333333334,2,0.0,0.3333333333333333,3,False,474,0.3333333333333333,0.1898734177215189,96761.11333333334,0.0
P0188,E09,1,721620.15,721620.15,1,0.0,0.0,1,False,1,0.0,30.0,721620.15,0.0
P0187,E12,2,300924.92,150462.46,2,0.0,0.0,2,False,161,0.0,0.3726708074534162,150462.46,0.0
P0185,E09,2,226155.13,113077.565,2,0.0,0.5,1,False,201,0.0,0.2985074626865671,226155.13,0.0
P0185,E11,1,206146.67,206146.67,1,0.0,0.0,1,False,1,0.0,30.0,206146.67,0.0
P0185,E12,2,42039.34,21019.67,2,0.0,0.5,1,False,1111,0.0,0.054005400540054,42039.34,0.0
P0185,E14,2,118566.63999999998,59283.31999999999,2,0.0,0.0,2,False,762,0.0,0.0787401574803149,59283.31999999999,0.0
P0185,E15,3,137507.68,45835.89333333333,3,0.0,0.0,1,False,137,0.0,0.6569343065693432,137507.68,0.0
P0185,E16,1,44931.9,44931.9,1,1.0,0.0,1,False,1,0.0,30.0,44931.9,0.0
P0185,E17,1,126147.48,126147.48,1,0.0,0.0,1,False,1,0.0,30.0,126147.48,0.0
P0186,E00,1,65516.18,65516.18,1,0.0,1.0,1,False,1,0.0,30.0,65516.18,0.0
P0186,E13,2,109923.01,54961.505000000005,2,0.0,0.0,2,False,397,0.0,0.1511335012594458,54961.505000000005,0.0
P0186,E02,1,25718.21,25718.21,1,0.0,0.0,1,False,1,0.0,30.0,25718.21,0.0
P0186,E03,3,555817.06,185272.35333333336,3,0.0,0.0,1,False,783,0.0,0.1149425287356321,555817.06,0.0
P0186,E04,1,58734.94,58734.94,1,0.0,1.0,1,False,1,0.0,30.0,58734.94,0.0
P0186,E05,1,60642.02,60642.02,1,0.0,0.0,1,False,1,0.0,30.0,60642.02,0.0
P0186,E08,1,22494.7,22494.7,1,0.0,0.0,1,False,1,0.0,30.0,22494.7,0.0
P0186,E09,1,1980.86,1980.86,1,0.0,1.0,1,False,1,0.0,30.0,1980.86,0.0
P0186,E10,3,252920.07,84306.69,3,0.0,0.3333333333333333,2,False,457,0.0,0.1969365426695842,126460.035,0.0
P0186,E11,1,61718.89,61718.89,1,0.0,1.0,1,False,1,0.0,30.0,61718.89,0.0
P0186,E01,1,45537.71,45537.71,1,0.0,1.0,1,False,1,0.0,30.0,45537.71,0.0
P0191,E00,1,78240.31,78240.31,1,0.0,0.0,1,False,1,0.0,30.0,78240.31,0.0
P0191,E02,1,172310.6,172310.6,1,0.0,1.0,1,False,1,0.0,30.0,172310.6,0.0
P0191,E04,2,293272.30000000005,146636.15000000002,2,0.5,0.0,2,False,123,0.0,0.4878048780487805,146636.15000000002,0.0
P0191,E07,1,54835.52,54835.52,1,0.0,0.0,1,False,1,0.0,30.0,54835.52,0.0
P0191,E08,1,110811.44,110811.44,1,0.0,1.0,1,False,1,0.0,30.0,110811.44,0.0
P0191,E09,1,16433.3,16433.3,1,1.0,0.0,1,False,1,0.0,30.0,16433.3,0.0
P0191,E11,2,111666.47,55833.235,2,0.0,0.0,1,False,8,0.0,7.5,111666.47,0.0
P0191,E12,1,127864.71,127864.71,1,0.0,1.0,1,False,1,0.0,30.0,127864.71,0.0
P0188,E10,1,487726.76,487726.76,1,0.0,1.0,1,False,1,0.0,30.0,487726.76,0.0
P0191,E16,1,113455.13,113455.13,1,0.0,1.0,1,False,1,0.0,30.0,113455.13,0.0
P0192,E00,3,294945.55,98315.18333333332,3,0.0,0.6666666666666666,2,False,916,0.0,0.0982532751091703,147472.775,0.0
P0192,E02,2,199815.57,99907.785,2,0.0,0.5,2,False,17,0.0,3.5294117647058822,99907.785,0.0
P0192,E05,1,26449.47,26449.47,1,0.0,0.0,1,False,1,0.0,30.0,26449.47,0.0
P0192,E06,2,382207.71,191103.855,2,0.0,0.0,2,False,811,0.0,0.0739827373612823,191103.855,0.0
P0192,E09,1,24592.82,24592.82,1,1.0,0.0,1,False,1,0.0,30.0,24592.82,0.0
P0192,E11,1,15059.4,15059.4,1,0.0,0.0,1,False,1,0.0,30.0,15059.4,0.0
P0192,E12,1,38979.16,38979.16,1,0.0,0.0,1,False,1,0.0,30.0,38979.16,0.0
P0191,E14,2,108410.1,54205.05,2,0.5,0.5,1,False,367,0.0,0.1634877384196185,108410.1,0.0
