id_contrato,id_proveedor,id_entidad,id_funcionario,modalidad,objeto,categoria_principal,monto,fecha_contrato,es_favoritismo_real,es_fraccionamiento_real,escenario_sintetico
C700109,P0098,E11,F054,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,263619.49,2024-05-25,False,False,hard_negative_concentracion_legitima
C001356,P0083,E11,F007,Concurso Público,Consultoría en ingeniería,services,34202.85,2025-11-29,False,False,normal
C001403,P0035,E16,F042,Comparación de Precios,Consultoría en ingeniería,services,47192.41,2023-02-23,False,False,normal
C003043,P0058,E09,F046,Comparación de Precios,Adquisición de bienes de oficina,goods,178105.97,2025-01-06,False,False,normal
C002400,P0057,E17,F031,Adjudicación Simplificada,,goods,98981.59,2026-04-30,False,False,normal
C001862,P0086,E17,F003,Comparación de Precios,Servicio de capacitación,services,32624.96,2024-12-18,False,False,normal
C001833,P0084,E03,F000,Comparación de Precios,Servicio de limpieza y vigilancia,services,347338.36,2024-12-22,False,False,normal
C000611,P0192,E09,F027,Contratación Directa,Adquisición de bienes de oficina,goods,24592.82,2023-08-05,False,False,normal
C002741,P0214,E02,F051,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,6192.75,2025-07-01,False,False,normal
C002103,P0196,E03,F000,Licitación Pública,Servicio de capacitación,services,143983.76,2025-09-13,False,False,normal
C003395,P0196,E13,F058,Adjudicación Simplificada,Consultoría en ingeniería,services,29928.37,2023-03-25,False,False,normal
C001786,P0150,E17,F012,Adjudicación Simplificada,Servicio de transporte,services,85648.11,2023-12-26,False,False,normal
C000742,P0109,E10,F008,Contratación Directa,Adquisición de materiales de construcción,goods,101224.49,2025-10-30,False,False,normal
C000637,P0135,E12,F050,Concurso Público,Adquisición de materiales de construcción,goods,56766.24,2023-01-07,False,False,normal
C002930,P0006,E14,F016,Adjudicación Simplificada,Suministro de combustible,goods,18448.41,2023-02-01,False,False,normal
C003177,P0089,E09,F046,Licitación Pública,Adquisición de equipos informáticos,goods,26727.72,2024-03-02,False,False,normal
C000581,P0127,E12,F050,Adjudicación Simplificada,Servicio de capacitación,services,377473.49,2025-06-24,False,False,normal
C002113,P0050,E17,F031,Contratación Directa,Obra de rehabilitación vial,works,48572.24,2024-02-15,False,False,normal
C001739,P0179,E10,F004,Licitación Pública,Servicio de transporte,services,56122.94,2023-09-23,False,False,normal
C002990,P0065,E17,F003,Adjudicación Simplificada,Suministro de combustible,goods,73579.6,2024-02-20,False,False,normal
C000073,P0188,E14,F029,Concurso Público,Adquisición de materiales de construcción,goods,29159.03,2024-04-20,False,False,normal
C001284,P0104,E05,F009,Comparación de Precios,Servicio de capacitación,services,184722.57,2025-04-01,False,False,normal
C000048,P0184,E05,F001,Comparación de Precios,Adquisición de materiales de construcción,goods,30872.62,2023-05-16,False,False,normal
C000831,P0155,E14,F016,Adjudicación Simplificada,Adquisición de materiales de construcción,goods,39188.95,2024-11-07,False,False,normal
C001991,P0131,E09,F046,Adjudicación Simplificada,Consultoría en ingeniería,services,26944.28,2026-03-26,False,False,normal
C001163,P0041,E01,F018,Comparación de Precios,Servicio de mantenimiento de infraestructura,services,22367.12,2024-08-04,False,False,normal
C002481,P0172,E05,F032,Comparación de Precios,Servicio de limpieza y vigilancia,services,25396.78,2024-03-19,False,False,normal
C003301,P0171,E01,F017,Adjudicación Simplificada,Adquisición de materiales de construcción,goods,163396.76,2023-09-27,False,False,normal
C002605,P0144,E14,F016,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,16045.46,2025-06-06,False,False,normal
C001283,P0102,E05,F047,Comparación de Precios,Servicio de capacitación,services,102333.54,2023-01-12,False,False,normal
C000756,P0184,E08,F014,Comparación de Precios,Servicio de capacitación,services,47227.91,2024-01-27,False,False,normal
C001741,P0112,E14,F040,Comparación de Precios,Servicio de transporte,services,108763.49,2025-05-24,False,False,normal
C002686,P0217,E10,F008,Licitación Pública,Obra de rehabilitación vial,works,106373.82,2023-06-30,False,False,normal
C002196,P0008,E03,F000,Adjudicación Simplificada,Adquisición de equipos informáticos,goods,48189.73,2024-04-10,False,False,normal
C002547,P0095,E02,F044,Comparación de Precios,Obra de rehabilitación vial,works,133071.15,2024-08-04,False,False,normal
C002807,P0089,E16,F057,Contratación Directa,Servicio de mantenimiento de infraestructura,services,30393.55,2026-04-03,False,False,normal
C001268,P0055,E00,F038,Comparación de Precios,Suministro de combustible,goods,96033.37,2023-02-25,False,False,normal
C001861,P0063,E15,F035,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,60377.23,2024-01-12,False,False,normal
C001417,P0009,E08,F028,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,379435.48,2023-10-08,False,False,normal
C001537,P0031,E01,F017,Adjudicación Simplificada,Consultoría en ingeniería,services,161793.02,2026-01-31,False,False,normal
C002834,P0111,E07,F013,Contratación Directa,Adquisición de materiales de construcción,goods,136021.96,2023-08-09,False,False,normal
C003086,P0180,E03,F000,Adjudicación Simplificada,Servicio de transporte,services,182264.75,2025-09-28,False,False,normal
C001138,P0201,E17,F012,Comparación de Precios,Adquisición de materiales de construcción,goods,,2024-12-24,False,False,normal
C000572,P0217,E13,F055,Concurso Público,Adquisición de equipos informáticos,goods,8868.29,2024-11-10,False,False,normal
C001938,P0032,E07,F013,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,37934.17,2023-06-22,False,False,normal
C002957,P0046,E10,F004,Adjudicación Simplificada,Suministro de combustible,goods,11640.55,2023-10-15,False,False,normal
C001922,P0131,E04,F030,Comparación de Precios,Consultoría en ingeniería,services,61804.36,2023-07-20,False,False,normal
C002348,P0133,E00,F010,Adjudicación Simplificada,Adquisición de materiales de construcción,goods,9692.76,2024-08-08,False,False,normal
C700084,P0201,E16,F057,Licitación Pública,Adquisición de materiales de construcción,goods,124362.24,2026-05-19,False,False,hard_negative_concentracion_legitima
C002258,P0094,E02,F011,Comparación de Precios,Adquisición de equipos informáticos,goods,41924.55,2023-10-24,False,False,normal
C001027,P0219,E05,F059,Adjudicación Simplificada,Obra de rehabilitación vial,works,132619.98,2026-03-15,False,False,normal
C002353,P0001,E02,F051,Adjudicación Simplificada,Servicio de transporte,services,47050.97,2024-03-09,False,False,normal
C001104,P0121,E07,F036,Licitación Pública,Consultoría en ingeniería,services,12201.94,2024-12-06,False,False,normal
C002586,P0079,E14,F016,Adjudicación Simplificada,Servicio de transporte,services,37696.36,2025-06-29,False,False,normal
C900056,P0064,E00,F041,Comparación de Precios,Obra de rehabilitación vial,works,486242.5,2025-07-20,True,False,favoritismo_sembrado
C003128,P0080,E01,F048,Comparación de Precios,Obra de rehabilitación vial,works,26632.42,2024-12-06,False,False,normal
C001146,P0214,E17,F012,Contratación Directa,Consultoría en ingeniería,services,,2023-06-21,False,False,normal
C002268,P0192,E13,F055,Adjudicación Simplificada,Servicio de capacitación,services,,2024-10-27,False,False,normal
C002170,P0124,E04,F053,Licitación Pública,Adquisición de materiales de construcción,goods,42732.41,2023-07-18,False,False,normal
C003415,P0203,E08,F015,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,76341.32,2023-12-05,False,False,normal
C000259,P0026,E07,F036,Comparación de Precios,Servicio de mantenimiento de infraestructura,services,89675.6,2025-10-11,False,False,normal
C003262,P0045,E04,F053,Licitación Pública,Obra de rehabilitación vial,works,94964.89,2025-10-22,False,False,normal
C002538,P0050,E15,F035,Comparación de Precios,Adquisición de bienes de oficina,goods,190551.0,2025-07-12,False,False,normal
C003338,P0094,E00,F010,Adjudicación Simplificada,Obra de rehabilitación vial,works,361385.25,2025-04-11,False,False,normal
C000812,P0017,E17,F003,Contratación Directa,Adquisición de equipos informáticos,goods,1030231.81,2025-03-18,False,False,normal
C002658,P0009,E01,F048,Comparación de Precios,Servicio de mantenimiento de infraestructura,services,114443.29,2023-05-28,False,False,normal
C002178,P0157,E09,F027,Licitación Pública,Servicio de capacitación,services,33248.35,2025-07-20,False,False,normal
C002226,P0046,E10,F004,Contratación Directa,Consultoría en ingeniería,services,953052.62,2025-07-27,False,False,normal
C000965,P0173,E13,F056,Licitación Pública,Obra de rehabilitación vial,works,37586.99,2025-10-10,False,False,normal
C002864,P0164,E01,F048,Adjudicación Simplificada,Consultoría en ingeniería,services,231202.06,2025-02-14,False,False,normal
C700024,P0180,E16,F002,Licitación Pública,Adquisición de bienes de oficina,goods,819386.05,2024-10-13,False,False,hard_negative_concentracion_legitima
C002131,P0000,E14,F029,Adjudicación Simplificada,Obra de rehabilitación vial,works,11101.7,2024-09-14,False,False,normal
C003360,P0171,E11,F007,Contratación Directa,Obra de rehabilitación vial,works,40333.57,2023-10-05,False,False,normal
C002426,P0181,E00,F038,Comparación de Precios,Suministro de combustible,goods,57869.71,2024-09-21,False,False,normal
C001457,P0100,E02,F051,Concurso Público,Servicio de limpieza y vigilancia,services,43555.6,2024-09-22,False,False,normal
C001878,P0079,E15,F035,Licitación Pública,Servicio de capacitación,services,256963.38,2025-01-25,False,False,normal
C001569,P0134,E17,F012,Licitación Pública,Adquisición de equipos informáticos,goods,49988.59,2024-03-28,False,False,normal
C001801,P0006,E05,F059,Concurso Público,Servicio de limpieza y vigilancia,services,87056.99,2025-10-04,False,False,normal
C001352,P0211,E17,F031,Concurso Público,Adquisición de equipos informáticos,goods,20475.82,2023-05-04,False,False,normal
C003306,P0091,E00,F010,Licitación Pública,Consultoría en ingeniería,services,30869.68,2024-03-03,False,False,normal
C700012,P0143,E06,F006,Adjudicación Simplificada,Servicio de transporte,services,635613.97,2024-10-18,False,False,hard_negative_concentracion_legitima
C003403,P0203,E03,F000,Comparación de Precios,Servicio de limpieza y vigilancia,services,53869.79,2025-10-30,False,False,normal
C003117,P0115,E01,F048,Licitación Pública,Adquisición de bienes de oficina,goods,27070.63,2024-01-22,False,False,normal
C002670,P0036,E13,F058,Adjudicación Simplificada,Consultoría en ingeniería,services,53686.94,2025-03-16,False,False,normal
C001615,P0020,E13,F055,Contratación Directa,Adquisición de materiales de construcción,goods,,2025-01-29,False,False,normal
C000867,P0128,E02,F011,Comparación de Precios,Adquisición de equipos informáticos,goods,75704.7,2023-06-01,False,False,normal
C000926,P0163,E01,F018,Comparación de Precios,Adquisición de bienes de oficina,goods,191465.52,2025-12-07,False,False,normal
C001962,P0124,E13,F055,Contratación Directa,Obra de rehabilitación vial,works,9663.67,2026-06-03,False,False,normal
C002266,P0118,E11,F054,Comparación de Precios,Servicio de capacitación,services,275787.53,2024-04-07,False,False,normal
C002805,P0192,E00,F041,Adjudicación Simplificada,Servicio de capacitación,services,198220.52,2025-11-12,False,False,normal
C003209,P0046,E02,F025,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,84388.56,2023-05-03,False,False,normal
C000108,P0077,E01,F017,Licitación Pública,Adquisición de bienes de oficina,goods,25108.28,2026-05-13,False,False,normal
C001606,P0192,E00,F038,Comparación de Precios,Servicio de transporte,services,33840.63,2025-04-21,False,False,normal
C001620,P0093,E15,F035,Licitación Pública,Adquisición de bienes de oficina,goods,29161.25,2024-07-07,False,False,normal
C000210,P0160,E01,F017,Adjudicación Simplificada,Obra de rehabilitación vial,works,,2026-05-31,False,False,normal
C003344,P0152,E07,F013,Comparación de Precios,Adquisición de materiales de construcción,goods,60244.67,2025-02-24,False,False,normal
C000318,P0170,E04,F030,Adjudicación Simplificada,Adquisición de materiales de construcción,goods,13994.23,2025-09-11,False,False,normal
C000816,P0017,E05,F037,Contratación Directa,Consultoría en ingeniería,services,45160.18,2025-08-28,False,False,normal
C000997,P0042,E12,F021,Adjudicación Simplificada,Suministro de combustible,goods,9388.14,2023-09-14,False,False,normal
C000059,P0172,E08,F014,Adjudicación Simplificada,Servicio de capacitación,services,85984.46,2025-03-23,False,False,normal
C001091,P0112,E16,F057,Adjudicación Simplificada,Consultoría en ingeniería,services,85346.86,2025-03-06,False,False,normal
C001499,P0014,E05,F052,Concurso Público,Suministro de combustible,goods,5899.2,2023-09-25,False,False,normal
C001456,P0201,E10,F004,Contratación Directa,Servicio de capacitación,services,14042.18,2023-03-18,False,False,normal
C002374,P0172,E06,F006,Adjudicación Simplificada,Servicio de capacitación,services,21137.69,2024-05-20,False,False,normal
C002916,P0194,E03,F000,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,21327.03,2026-04-09,False,False,normal
C900001,P0016,E07,F036,Adjudicación Simplificada,Adquisición de materiales de construcción,goods,483938.94,2025-01-16,True,False,favoritismo_sembrado
C003329,P0150,E09,F034,Concurso Público,Suministro de combustible,goods,58679.44,2023-09-17,False,False,normal
C000765,P0043,E04,F019,Contratación Directa,Obra de rehabilitación vial,works,15937.21,2023-10-16,False,False,normal
C002208,P0145,E08,F005,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,1283021.03,2024-08-26,False,False,normal
C002766,P0120,E01,F017,Comparación de Precios,Servicio de capacitación,services,34586.74,2024-07-04,False,False,normal
C001044,P0151,E09,F043,Licitación Pública,Adquisición de equipos informáticos,goods,53532.44,2025-10-27,False,False,normal
C003180,P0027,E12,F050,,Consultoría en ingeniería,services,308064.83,2023-12-24,False,False,normal
C700003,P0178,E01,F018,,Servicio de capacitación,services,336535.17,2026-04-26,False,False,hard_negative_concentracion_legitima
C002009,P0134,E07,F023,Concurso Público,Suministro de combustible,goods,169056.67,2023-06-08,False,False,normal
C003179,P0144,E03,F000,Licitación Pública,Servicio de capacitación,services,35689.53,2024-06-05,False,False,normal
C000727,P0096,E07,F013,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,74273.39,2025-08-29,False,False,normal
C001055,P0074,E17,F031,Licitación Pública,,services,106859.46,2024-08-04,False,False,normal
C001791,P0044,E08,F014,Comparación de Precios,Suministro de combustible,goods,66111.17,2023-01-29,False,False,normal
