id_pago,id_contrato,fecha_devengado,fecha_girado,fecha_pagado,monto_devengado,monto_pagado,estado,escenario_sintetico
PG00002691,C700042,2024-10-23,2024-10-26,2024-10-27,93182.29,84987.47,PAGADO,parcial
PG00002692,C700042,2024-11-30,2024-12-06,2024-12-15,33722.6,41917.42,PAGADO,parcial
PG00002693,C002685,2025-11-14,2025-11-20,2025-11-27,55687.71,55687.71,PAGADO,parcial
PG00002694,C001598,2024-09-24,2024-09-25,,52275.49,0.0,PENDIENTE,pendiente
PG00002695,C000867,2023-06-26,2023-07-01,2023-07-12,9808.15,23384.98,PAGADO,completo
PG00002696,C000867,2023-07-31,2023-08-04,2023-08-13,34258.84,38752.8,PAGADO,completo
PG00002697,C000867,2023-08-01,2023-08-03,2023-08-03,31637.71,13566.92,PAGADO,completo
PG00002698,C000926,2025-12-26,2025-12-31,2026-01-04,54586.43,41999.37,PAGADO,completo
PG00002699,C000926,2026-01-08,2026-01-12,2026-01-20,62139.01,24496.49,PAGADO,completo
PG00002700,C000926,2026-03-02,2026-03-12,2026-03-30,74740.08,124969.66,PAGADO,completo
PG00002701,C001918,2025-06-03,2025-06-05,2025-06-17,36556.51,36556.51,PAGADO,completo
PG00002702,C000997,2023-10-01,2023-10-06,2023-10-26,9388.14,9388.14,PAGADO,completo
PG00002703,C001337,2025-01-13,2025-01-21,2025-01-31,8798.45,29697.33,PAGADO,completo
PG00002704,C001337,2025-02-04,2025-02-08,2025-02-17,31399.18,16226.11,PAGADO,completo
PG00002705,C001337,2025-03-10,2025-03-17,2025-03-30,14204.88,8479.07,PAGADO,completo
PG00002706,C003411,2025-06-07,2025-06-16,2025-06-17,65275.19,13540.86,PAGADO,completo
PG00002707,C003411,2025-05-23,2025-05-29,2025-06-06,37825.0,58139.65,PAGADO,completo
PG00002708,C003411,2025-07-04,2025-07-08,2025-07-12,14774.37,46194.05,PAGADO,completo
PG00002709,C001099,2023-03-16,2023-03-17,2023-04-02,321480.32,321480.32,PAGADO,parcial
PG00002710,C001132,2024-05-18,2024-05-25,2024-06-04,77919.01,77919.01,PAGADO,completo
PG00002711,C001728,2025-01-05,2025-01-12,2025-01-18,3632.03,15346.77,PAGADO,completo
PG00002712,C001728,2025-01-25,2025-02-02,2025-02-21,16614.13,4899.39,PAGADO,completo
PG00002713,C002338,2025-04-14,2025-04-20,,71450.0,0.0,PENDIENTE,pendiente
PG00002714,C000210,2026-06-28,2026-07-03,2026-07-11,174311.6,28438.67,PAGADO,completo
PG00002715,C000210,2026-07-14,2026-07-14,2026-07-23,11056.59,156929.52,PAGADO,completo
PG00002716,C003182,2024-04-04,2024-04-04,2024-04-10,196754.1,196754.1,PAGADO,completo
PG00002717,C002104,2023-10-13,2023-10-22,2023-10-31,207596.59,222357.27,PAGADO,completo
PG00002718,C002104,2023-10-24,2023-11-01,2023-11-15,147952.28,143863.47,PAGADO,completo
PG00002719,C002104,2023-12-03,2023-12-11,2023-12-31,78652.4,67980.53,PAGADO,completo
PG00002720,C000059,2025-03-31,2025-04-06,2025-06-13,40519.93,4844.3,PAGADO,demorado
PG00002721,C000059,2025-04-28,2025-05-04,2025-07-05,45464.53,81140.16,PAGADO,demorado
PG00002722,C001211,2024-09-11,2024-09-18,2024-10-01,44482.68,44482.68,PAGADO,completo
PG00002723,C002339,2025-02-08,2025-02-16,2025-02-19,94679.49,40698.24,PAGADO,completo
PG00002724,C002339,2025-03-16,2025-03-17,2025-04-02,7761.53,61742.78,PAGADO,completo
PG00002725,C001786,2024-01-30,2024-02-08,2024-04-27,85648.11,85648.11,PAGADO,demorado
PG00002726,C800050,2025-03-02,2025-03-10,,114990.02,0.0,PENDIENTE,pendiente
PG00002727,C003271,2025-11-10,2025-11-16,2025-11-29,39322.44,9047.11,PAGADO,parcial
PG00002728,C003271,2025-11-30,2025-12-06,2025-12-24,13966.68,44242.01,PAGADO,parcial
PG00002729,C000765,2023-11-13,2023-11-13,2023-11-29,6365.19,7563.46,PAGADO,completo
PG00002730,C000765,2023-11-18,2023-11-22,2023-12-11,3805.54,2206.89,PAGADO,completo
PG00002731,C000765,2024-01-01,2024-01-09,2024-01-28,5766.48,6166.86,PAGADO,completo
PG00002732,C002634,2023-06-17,2023-06-26,2023-07-04,52060.19,27901.04,PAGADO,completo
PG00002733,C002634,2023-06-19,2023-06-28,2023-07-03,4921.53,29080.68,PAGADO,completo
PG00002734,C002772,2023-06-26,2023-07-03,2023-07-13,66477.83,66477.83,PAGADO,sobrepago_senal
PG00002735,C001078,2025-03-17,2025-03-25,2025-03-25,194723.88,194723.88,PAGADO,completo
PG00002736,C003079,2025-07-09,2025-07-19,2025-07-20,4397.2,14103.47,PAGADO,completo
PG00002737,C003079,2025-08-08,2025-08-17,2025-08-20,11757.71,2051.44,PAGADO,completo
PG00002738,C003042,2024-06-09,2024-06-14,2024-06-16,75074.11,18739.01,PAGADO,completo
PG00002739,C003042,2024-07-15,2024-07-18,2024-07-22,12524.16,13956.26,PAGADO,completo
PG00002740,C003042,2024-07-26,2024-07-29,2024-08-11,19080.49,73983.49,PAGADO,completo
PG00002741,C002310,2023-10-15,2023-10-23,2023-11-07,23109.25,20091.4,PAGADO,completo
PG00002742,C002310,2023-11-10,2023-11-20,2023-11-26,3180.39,4616.32,PAGADO,completo
PG00002743,C002310,2023-12-24,2023-12-28,2024-01-06,6299.55,7881.47,PAGADO,completo
PG00002744,C001849,2026-03-11,2026-03-19,2026-04-07,106268.74,106268.74,PAGADO,completo
PG00002745,C002334,2024-02-20,2024-03-01,2024-03-10,15206.8,15206.8,PAGADO,completo
PG00002746,C000582,2026-07-24,2026-07-24,,28698.71,0.0,PENDIENTE,pendiente
PG00002747,C900247,2026-06-14,2026-06-15,2026-06-25,112247.13,112247.13,PAGADO,completo
PG00002748,C002236,2026-02-19,2026-03-01,2026-03-01,192765.79,192765.79,PAGADO,completo
PG00002749,C700163,2025-08-24,2025-08-26,2025-09-02,268836.52,534246.26,PAGADO,completo
PG00002750,C700163,2025-09-15,2025-09-23,2025-10-01,321663.63,56253.89,PAGADO,completo
PG00002751,C000940,2025-09-23,2025-09-27,2025-10-11,13781.3,12362.08,PAGADO,completo
PG00002752,C000940,2025-10-02,2025-10-07,2025-10-23,24708.33,26127.55,PAGADO,completo
PG00002753,C001080,2024-09-28,2024-09-28,2024-09-29,81485.07,81485.07,PAGADO,completo
PG00002754,C000187,2024-11-11,2024-11-13,2024-11-14,72321.58,98015.86,PAGADO,completo
PG00002755,C000187,2024-11-22,2024-11-27,2024-12-09,64133.82,38439.54,PAGADO,completo
PG00002756,C000941,2024-03-15,2024-03-18,2024-03-28,6236.47,31586.74,PAGADO,completo
PG00002757,C000941,2024-04-13,2024-04-17,2024-04-21,34064.14,24389.19,PAGADO,completo
PG00002758,C000941,2024-05-22,2024-06-01,2024-06-07,24222.37,8547.05,PAGADO,completo
PG00002759,C002614,2025-10-31,2025-11-03,2025-11-11,38837.35,143846.14,PAGADO,completo
PG00002760,C002614,2025-12-11,2025-12-17,2026-01-06,130042.6,25033.81,PAGADO,completo
PG00002761,C003021,2024-10-24,2024-10-26,2024-10-29,55519.8,55519.8,PAGADO,parcial
PG00002762,C002380,2024-08-10,2024-08-12,2024-08-31,68983.92,68983.92,PAGADO,completo
PG00002763,C800014,2025-12-06,2025-12-14,2025-12-26,57509.17,82367.25,PAGADO,completo
PG00002764,C800014,2025-12-19,2025-12-19,2026-01-07,162658.86,137800.78,PAGADO,completo
PG00002765,C003020,2023-08-29,2023-09-03,2023-09-21,103679.24,367743.8,PAGADO,completo
PG00002766,C003020,2023-08-20,2023-08-29,2023-09-04,413723.01,129389.34,PAGADO,completo
PG00002767,C003020,2023-10-04,2023-10-11,2023-10-22,34978.19,55247.3,PAGADO,completo
PG00002768,C002987,2023-04-22,2023-04-28,2023-05-17,78680.77,78680.77,PAGADO,sobrepago_senal
PG00002769,C002171,2023-01-29,2023-01-30,2023-02-14,14072.91,7437.73,PAGADO,completo
PG00002770,C002171,2023-02-15,2023-02-18,2023-02-25,19637.12,12099.74,PAGADO,completo
PG00002771,C002171,2023-03-19,2023-03-20,2023-04-08,1797.11,15969.67,PAGADO,completo
PG00002772,C000226,2024-04-25,2024-04-26,2024-04-30,10672.05,6811.1,PAGADO,completo
PG00002773,C000226,2024-05-14,2024-05-22,2024-06-07,2535.84,3475.02,PAGADO,completo
PG00002774,C000226,2024-06-24,2024-06-30,2024-07-09,5765.56,8687.33,PAGADO,completo
PG00002775,C700190,2025-09-06,2025-09-07,,91037.16,0.0,PENDIENTE,pendiente
PG00002776,C000535,2023-02-04,2023-02-06,2023-02-24,176725.32,176725.32,PAGADO,completo
PG00002777,C001552,2025-05-28,2025-06-05,2025-06-12,5959.07,20004.9,PAGADO,completo
PG00002778,C001552,2025-06-07,2025-06-13,2025-06-20,13025.92,14704.81,PAGADO,completo
PG00002779,C001552,2025-07-02,2025-07-10,2025-07-12,23723.91,7999.19,PAGADO,completo
PG00002780,C700138,2024-12-11,2024-12-14,2024-12-26,435014.93,224927.03,PAGADO,parcial
PG00002781,C700138,2025-01-07,2025-01-09,2025-01-25,230248.26,440336.16,PAGADO,parcial
PG00002782,C001404,2023-12-06,2023-12-09,2023-12-28,487726.76,487726.76,PAGADO,completo
PG00002783,C700256,2026-06-22,2026-06-28,2026-06-29,314059.16,147172.46,PAGADO,completo
PG00002784,C700256,2026-08-04,2026-08-07,2026-08-07,142312.47,131755.63,PAGADO,completo
PG00002785,C700256,2026-08-03,2026-08-07,2026-08-07,286696.37,464139.91,PAGADO,completo
PG00002786,C000697,2026-04-02,2026-04-03,2026-04-18,110811.44,110811.44,PAGADO,completo
PG00002787,C001972,2023-03-01,2023-03-09,2023-03-29,238144.07,238144.07,PAGADO,completo
PG00002788,C001717,2026-07-15,2026-07-25,2026-08-07,44931.9,44931.9,PAGADO,completo
PG00002789,C002316,2024-06-18,2024-06-22,2024-07-01,46296.08,46296.08,PAGADO,parcial
PG00002790,C003281,2025-02-15,2025-02-21,2025-02-21,81234.16,9528.42,PAGADO,completo
PG00002791,C003281,2025-04-04,2025-04-09,2025-04-22,77060.34,148766.08,PAGADO,completo
PG00002792,C000586,2026-02-27,2026-03-05,2026-03-09,65308.82,65308.82,PAGADO,parcial
PG00002793,C002980,2023-11-10,2023-11-12,2023-11-29,7583.37,9733.66,PAGADO,completo
PG00002794,C002980,2023-12-11,2023-12-12,2023-12-14,17586.02,11688.23,PAGADO,completo
PG00002795,C002980,2023-12-12,2023-12-14,2023-12-15,10291.97,14039.47,PAGADO,completo
PG00002796,C001400,2025-06-27,2025-06-30,2025-07-01,16432.29,15724.47,PAGADO,completo
PG00002797,C001400,2025-06-29,2025-07-06,2025-07-18,8960.49,9668.31,PAGADO,completo
PG00002798,C003262,2025-11-01,2025-11-03,2025-11-03,38423.08,20358.19,PAGADO,completo
PG00002799,C003262,2025-11-29,2025-12-04,2025-12-22,56541.81,74606.7,PAGADO,completo
PG00002800,C750029,2026-02-13,2026-02-19,2026-03-06,169800.61,169800.61,PAGADO,completo
PG00002801,C001037,2023-09-04,2023-09-09,2023-09-09,18248.57,52465.21,PAGADO,parcial
PG00002802,C001037,2023-10-13,2023-10-18,2023-11-03,38644.36,4427.72,PAGADO,parcial
PG00002803,C000208,2024-08-03,2024-08-11,2024-10-16,60385.58,60385.58,PAGADO,demorado
PG00002804,C003167,2024-06-14,2024-06-24,2024-07-06,5883.89,18922.18,PAGADO,completo
PG00002805,C003167,2024-06-19,2024-06-22,2024-06-26,13523.66,10210.66,PAGADO,completo
PG00002806,C003167,2024-07-27,2024-08-03,2024-08-16,34092.27,24366.98,PAGADO,completo
PG00002807,C000565,2023-01-28,2023-02-06,2023-02-20,50014.08,50014.08,PAGADO,completo
PG00002808,C000313,2025-03-21,2025-03-29,2025-04-12,13005.07,10311.76,PAGADO,completo
PG00002809,C000313,2025-04-20,2025-04-25,2025-05-11,16012.52,18705.83,PAGADO,completo
PG00002810,C000601,2024-12-11,2024-12-12,2024-12-22,35057.49,35057.49,PAGADO,completo
PG00002811,C000233,2024-11-06,2024-11-08,2024-11-15,6589.95,31265.71,PAGADO,completo
PG00002812,C000233,2024-11-26,2024-12-01,2024-12-02,30230.4,5554.64,PAGADO,completo
PG00002813,C001623,2025-04-14,2025-04-16,2025-07-01,385575.45,385575.45,PAGADO,demorado
PG00002814,C000931,2025-01-23,2025-01-28,,36086.88,0.0,PENDIENTE,pendiente
PG00002815,C700144,2024-04-29,2024-05-05,2024-05-13,342709.5,301106.87,PAGADO,completo
PG00002816,C700144,2024-05-21,2024-05-28,2024-05-28,109496.97,195398.68,PAGADO,completo
PG00002817,C700144,2024-05-06,2024-05-11,2024-05-13,69060.65,24761.57,PAGADO,completo
PG00002818,C700158,2026-01-16,2026-01-22,2026-01-30,600457.37,600457.37,PAGADO,parcial
PG00002819,C001941,2024-09-19,2024-09-25,2024-10-14,23338.49,36671.4,PAGADO,parcial
PG00002820,C001941,2024-10-07,2024-10-15,2024-10-24,27345.08,14012.17,PAGADO,parcial
PG00002821,C000111,2024-12-14,2024-12-22,2025-01-10,131248.01,131248.01,PAGADO,completo
PG00002822,C002656,2024-07-31,2024-08-08,2024-08-17,2727.9,2932.02,PAGADO,completo
PG00002823,C002656,2024-08-28,2024-09-04,2024-09-16,6414.06,9371.53,PAGADO,completo
PG00002824,C002656,2024-09-05,2024-09-13,2024-09-29,16551.17,13389.58,PAGADO,completo
PG00002825,C001089,2025-01-08,2025-01-13,2025-01-31,19163.54,55367.77,PAGADO,parcial
PG00002826,C001089,2025-01-30,2025-02-03,2025-02-09,85728.97,49524.74,PAGADO,parcial
PG00002827,C003105,2025-02-02,2025-02-09,2025-02-17,11022.09,28284.47,PAGADO,completo
PG00002828,C003105,2025-02-07,2025-02-13,2025-02-14,50669.15,33406.77,PAGADO,completo
PG00002829,C000230,2026-01-06,2026-01-09,2026-01-10,10854.21,99109.86,PAGADO,completo
PG00002830,C000230,2026-02-03,2026-02-07,2026-02-13,99667.29,11411.64,PAGADO,completo
PG00002831,C001905,2025-03-10,2025-03-14,2025-03-23,12320.21,20537.33,PAGADO,completo
PG00002832,C001905,2025-04-12,2025-04-13,2025-05-03,22535.45,38888.6,PAGADO,completo
PG00002833,C001905,2025-04-28,2025-05-06,2025-05-21,38989.0,14418.73,PAGADO,completo
PG00002834,C002570,2024-09-26,2024-09-28,2024-09-29,71108.55,43261.83,PAGADO,completo
PG00002835,C002570,2024-09-28,2024-10-08,2024-10-28,104923.71,132770.43,PAGADO,completo
PG00002836,C002929,2025-04-07,2025-04-08,2025-04-26,90630.71,90630.71,PAGADO,completo
PG00002837,C000472,2026-05-01,2026-05-05,2026-05-21,58092.28,2316.94,PAGADO,completo
PG00002838,C000472,2026-06-05,2026-06-07,2026-06-07,18914.74,48398.12,PAGADO,completo
PG00002839,C000472,2026-06-17,2026-06-18,2026-06-28,40604.78,66896.74,PAGADO,completo
PG00002840,C002330,2024-08-02,2024-08-08,2024-08-12,2402.9,2333.91,PAGADO,completo
PG00002841,C002330,2024-07-31,2024-08-01,2024-08-14,3769.33,3838.32,PAGADO,completo
PG00002842,C002370,2023-10-02,2023-10-07,2023-10-09,183668.48,183668.48,PAGADO,completo
PG00002843,C002728,2024-03-04,2024-03-06,2024-03-14,12858.31,12858.31,PAGADO,sobrepago_senal
PG00002844,C001729,2025-11-09,2025-11-11,2025-11-23,152969.73,152969.73,PAGADO,parcial
PG00002845,C800033,2025-02-06,2025-02-14,2025-02-28,55066.43,11387.2,PAGADO,completo
PG00002846,C800033,2025-02-15,2025-02-19,2025-03-07,27086.4,65164.94,PAGADO,completo
PG00002847,C800033,2025-03-20,2025-03-26,2025-04-13,27976.95,33577.64,PAGADO,completo
PG00002848,C002860,2025-08-19,2025-08-28,2025-09-07,205459.19,341889.42,PAGADO,completo
PG00002849,C002860,2025-09-09,2025-09-14,2025-09-19,183578.15,68227.48,PAGADO,completo
PG00002850,C002860,2025-09-12,2025-09-12,2025-09-27,170425.98,149346.42,PAGADO,completo
PG00002851,C001600,2024-04-18,2024-04-25,2024-04-27,51953.74,51953.74,PAGADO,completo
PG00002852,C002495,2025-01-29,2025-02-06,2025-02-08,279982.36,279982.36,PAGADO,completo
PG00002853,C001783,2023-11-04,2023-11-14,2024-01-31,94925.8,94925.8,PAGADO,demorado
PG00002854,C700183,2026-03-22,2026-03-24,2026-03-30,171139.11,171139.11,PAGADO,parcial
PG00002855,C000361,2025-01-27,2025-01-30,2025-02-19,17172.89,23974.75,PAGADO,completo
PG00002856,C000361,2025-01-16,2025-01-25,2025-01-25,10339.56,3537.7,PAGADO,completo
PG00002857,C000135,2023-11-19,2023-11-27,2023-12-16,52806.48,105532.93,PAGADO,completo
PG00002858,C000135,2023-12-28,2024-01-03,2024-01-20,167092.35,108286.04,PAGADO,completo
PG00002859,C000135,2023-12-31,2024-01-03,2024-01-14,11205.64,17285.5,PAGADO,completo
PG00002860,C001134,2024-03-15,2024-03-21,2024-04-04,72780.18,23327.81,PAGADO,completo
PG00002861,C001134,2024-04-18,2024-04-23,2024-04-26,22193.03,71645.4,PAGADO,completo
PG00002862,C002293,2023-12-06,2023-12-13,2023-12-28,51782.52,41319.42,PAGADO,completo
PG00002863,C002293,2023-12-31,2024-01-05,2024-01-22,20973.79,15806.99,PAGADO,completo
PG00002864,C002293,2023-12-24,2024-01-01,2024-01-01,21122.99,36752.89,PAGADO,completo
PG00002865,C001151,2025-09-27,2025-10-07,2025-10-19,12168.11,4577.32,PAGADO,completo
PG00002866,C001151,2025-10-16,2025-10-17,2025-10-25,12746.57,19495.7,PAGADO,completo
PG00002867,C001151,2025-11-15,2025-11-21,2025-12-02,9649.49,10491.15,PAGADO,completo
PG00002868,C002868,2025-07-14,2025-07-18,2025-07-24,4598.26,5669.88,PAGADO,completo
PG00002869,C002868,2025-07-16,2025-07-17,2025-08-04,4485.13,3413.51,PAGADO,completo
PG00002870,C002266,2024-05-16,2024-05-16,2024-06-02,275787.53,275787.53,PAGADO,completo
PG00002871,C002787,2025-11-02,2025-11-08,2025-11-25,14996.83,14996.83,PAGADO,completo
PG00002872,C001053,2025-07-27,2025-07-29,2025-08-10,4800.16,6709.8,PAGADO,completo
PG00002873,C001053,2025-08-06,2025-08-16,2025-08-21,14848.07,24873.38,PAGADO,completo
PG00002874,C001053,2025-09-08,2025-09-16,2025-09-29,22612.59,10677.64,PAGADO,completo
PG00002875,C700255,2024-07-23,2024-07-28,,314986.81,0.0,PENDIENTE,pendiente
PG00002876,C000022,2026-01-01,2026-01-11,2026-01-28,445.31,3276.6,PAGADO,completo
PG00002877,C000022,2026-01-30,2026-02-04,2026-02-08,10015.74,7184.45,PAGADO,completo
PG00002878,C002194,2024-08-12,2024-08-15,2024-08-20,18572.58,12127.79,PAGADO,completo
PG00002879,C002194,2024-08-31,2024-09-02,2024-09-07,19491.09,10573.66,PAGADO,completo
PG00002880,C002194,2024-09-11,2024-09-16,2024-09-17,37641.97,53004.19,PAGADO,completo
PG00002881,C700268,2026-06-24,2026-06-28,2026-08-07,562950.26,562950.26,PAGADO,demorado
PG00002882,C002034,2026-04-27,2026-04-28,2026-07-13,6191.4,1468.28,PAGADO,demorado
PG00002883,C002034,2026-05-16,2026-05-21,2026-08-07,5097.37,9820.49,PAGADO,demorado
PG00002884,C000695,2026-05-29,2026-06-01,2026-06-17,19947.83,15476.4,PAGADO,parcial
PG00002885,C000695,2026-06-05,2026-06-07,2026-06-07,17868.99,22340.42,PAGADO,parcial
PG00002886,C003062,2024-06-14,2024-06-17,2024-07-01,4897.07,8789.58,PAGADO,completo
PG00002887,C003062,2024-06-16,2024-06-17,2024-07-05,6764.25,2871.74,PAGADO,completo
PG00002888,C000420,2023-12-03,2023-12-06,2024-02-28,15780.43,15780.43,PAGADO,demorado
PG00002889,C002536,2025-05-16,2025-05-16,2025-05-17,20382.57,29380.15,PAGADO,completo
PG00002890,C002536,2025-05-22,2025-05-27,2025-06-07,54670.48,26811.79,PAGADO,completo
PG00002891,C002536,2025-05-22,2025-05-26,2025-05-30,8262.08,27123.19,PAGADO,completo
PG00002892,C000460,2023-12-27,2023-12-29,2024-01-11,48283.77,48283.77,PAGADO,completo
PG00002893,C001067,2023-04-07,2023-04-10,2023-04-16,72219.67,72219.67,PAGADO,completo
PG00002894,C000087,2025-04-26,2025-05-01,2025-05-06,132826.54,34628.61,PAGADO,completo
PG00002895,C000087,2025-04-17,2025-04-17,2025-04-21,14467.27,112665.2,PAGADO,completo
PG00002896,C700254,2025-05-19,2025-05-27,2025-06-02,600124.96,338052.85,PAGADO,completo
PG00002897,C700254,2025-05-25,2025-05-25,2025-06-08,48465.62,310537.73,PAGADO,completo
PG00002898,C001874,2025-06-26,2025-07-06,2025-07-06,59115.23,59115.23,PAGADO,completo
PG00002899,C700170,2026-04-01,2026-04-01,2026-04-08,144038.56,191630.57,PAGADO,completo
PG00002900,C700170,2026-04-28,2026-04-30,2026-04-30,338387.41,290795.4,PAGADO,completo
PG00002901,C000282,2026-04-30,2026-04-30,2026-05-08,10960.46,9386.82,PAGADO,completo
PG00002902,C000282,2026-06-29,2026-07-06,2026-07-24,14575.46,16149.1,PAGADO,completo
PG00002903,C003380,2025-08-05,2025-08-06,2025-08-09,56387.97,56387.97,PAGADO,parcial
PG00002904,C001691,2023-03-30,2023-04-06,2023-04-25,31210.35,31210.35,PAGADO,completo
PG00002905,C003213,2023-03-07,2023-03-15,2023-03-29,9997.61,14759.6,PAGADO,completo
PG00002906,C003213,2023-03-04,2023-03-05,2023-03-15,9923.0,6109.38,PAGADO,completo
PG00002907,C003213,2023-03-15,2023-03-16,2023-03-22,10482.2,9533.83,PAGADO,completo
PG00002908,C000540,2025-03-24,2025-04-01,2025-04-10,3659.6,9672.61,PAGADO,completo
PG00002909,C000540,2025-04-11,2025-04-12,2025-04-17,68689.55,21962.67,PAGADO,completo
PG00002910,C000540,2025-05-10,2025-05-10,2025-05-26,26345.71,67059.58,PAGADO,completo
PG00002911,C003189,2023-11-01,2023-11-02,2023-11-05,58408.41,62164.55,PAGADO,completo
PG00002912,C003189,2023-11-23,2023-12-02,2023-12-05,36727.14,32971.0,PAGADO,completo
PG00002913,C900096,2024-11-15,2024-11-20,2024-11-29,599428.34,599428.34,PAGADO,completo
PG00002914,C000859,2025-06-08,2025-06-10,2025-06-15,25882.16,29097.56,PAGADO,completo
PG00002915,C000859,2025-05-24,2025-06-03,2025-06-13,26486.13,31571.86,PAGADO,completo
PG00002916,C000859,2025-07-15,2025-07-21,2025-07-28,43403.87,35102.74,PAGADO,completo
PG00002917,C000533,2025-04-06,2025-04-11,2025-04-25,5272.91,87961.02,PAGADO,parcial
PG00002918,C000533,2025-05-06,2025-05-13,2025-05-28,219582.12,136894.01,PAGADO,parcial
PG00002919,C001368,2023-05-09,2023-05-19,2023-07-20,349232.2,349232.2,PAGADO,demorado
PG00002920,C700174,2024-05-21,2024-05-26,2024-06-03,568907.7,554636.07,PAGADO,completo
PG00002921,C700174,2024-06-01,2024-06-05,2024-06-22,104409.87,95642.31,PAGADO,completo
PG00002922,C700174,2024-07-02,2024-07-04,2024-07-17,161062.62,184101.81,PAGADO,completo
PG00002923,C003150,2026-07-16,2026-07-21,2026-08-07,100053.33,86192.91,PAGADO,completo
PG00002924,C003150,2026-07-10,2026-07-16,2026-07-22,108696.83,106473.71,PAGADO,completo
PG00002925,C003150,2026-08-07,2026-08-07,2026-08-07,30410.42,46493.96,PAGADO,completo
PG00002926,C002677,2023-04-07,2023-04-10,2023-04-25,17482.65,18706.38,PAGADO,completo
PG00002927,C002677,2023-05-11,2023-05-11,2023-05-21,17820.15,8739.04,PAGADO,completo
PG00002928,C002677,2023-05-21,2023-05-25,2023-06-06,13622.57,21479.95,PAGADO,completo
PG00002929,C700024,2025-04-09,2025-04-19,2025-05-01,311163.53,311163.53,PAGADO,completo
PG00002930,C700084,2024-05-06,2024-05-07,2024-05-26,428994.75,428994.75,PAGADO,completo
PG00002931,C003492,2023-05-07,2023-05-13,2023-05-28,8608.86,14748.12,PAGADO,completo
PG00002932,C003492,2023-05-14,2023-05-14,2023-05-22,10141.24,11405.67,PAGADO,completo
PG00002933,C003492,2023-06-06,2023-06-12,2023-06-22,7662.58,258.89,PAGADO,completo
PG00002934,C003134,2023-12-04,2023-12-08,2023-12-23,75705.64,75705.64,PAGADO,completo
PG00002935,C800076,2025-07-13,2025-07-17,2025-07-24,163261.95,163261.95,PAGADO,completo
PG00002936,C001926,2024-06-13,2024-06-14,2024-06-16,50275.87,50275.87,PAGADO,completo
PG00002937,C002977,2024-11-28,2024-12-01,2024-12-01,12617.22,20533.96,PAGADO,completo
PG00002938,C002977,2024-12-11,2024-12-17,2025-01-04,63785.95,39783.84,PAGADO,completo
PG00002939,C002977,2024-12-13,2024-12-17,2024-12-30,3612.72,19698.09,PAGADO,completo
PG00002940,C900131,2025-01-05,2025-01-05,2025-01-09,155145.04,155145.04,PAGADO,completo
