id_pago,id_contrato,fecha_devengado,fecha_girado,fecha_pagado,monto_devengado,monto_pagado,estado,escenario_sintetico
PG00000998,C000331,2025-01-01,2025-01-10,2025-01-18,69390.31,48629.2,PAGADO,completo
PG00000999,C000331,2025-01-01,2025-01-01,2025-01-04,47548.88,103559.29,PAGADO,completo
PG00001000,C000331,2025-01-07,2025-01-14,2025-01-16,58991.14,23741.84,PAGADO,completo
PG00001001,C001947,2023-11-21,2023-11-29,2023-12-01,3736.94,2706.93,PAGADO,completo
PG00001002,C001947,2023-12-18,2023-12-19,2023-12-24,12414.81,13444.82,PAGADO,completo
PG00001003,C000430,2023-04-27,2023-05-01,2023-05-10,14736.42,31360.07,PAGADO,completo
PG00001004,C000430,2023-05-31,2023-06-08,2023-06-16,36851.31,11948.08,PAGADO,completo
PG00001005,C000430,2023-05-20,2023-05-28,2023-06-03,6381.22,14660.8,PAGADO,completo
PG00001006,C001546,2024-01-26,2024-01-31,2024-02-08,71253.31,41669.52,PAGADO,completo
PG00001007,C001546,2024-01-31,2024-02-01,2024-02-17,2260.69,31844.48,PAGADO,completo
PG00001008,C003404,2024-02-08,2024-02-08,2024-02-25,33007.52,33007.52,PAGADO,completo
PG00001009,C000744,2025-03-17,2025-03-24,2025-07-07,31214.12,31214.12,PAGADO,demorado
PG00001010,C002998,2024-11-27,2024-12-01,,5614.0,0.0,PENDIENTE,pendiente
PG00001011,C000479,2024-06-08,2024-06-11,2024-06-17,49711.2,41100.61,PAGADO,completo
PG00001012,C000479,2024-06-28,2024-07-06,2024-07-08,29269.49,37880.08,PAGADO,completo
PG00001013,C002119,2023-12-18,2023-12-28,2024-03-06,19097.1,19097.1,PAGADO,demorado
PG00001014,C000755,2023-02-07,2023-02-10,2023-02-23,47182.23,67486.74,PAGADO,completo
PG00001015,C000755,2023-02-18,2023-02-26,2023-03-17,59375.1,43603.0,PAGADO,completo
PG00001016,C000755,2023-03-19,2023-03-25,2023-03-26,36978.85,32446.44,PAGADO,completo
PG00001017,C900043,2024-08-29,2024-09-06,2024-09-11,439386.06,439386.06,PAGADO,sobrepago_senal
PG00001018,C003471,2025-11-26,2025-12-03,2025-12-22,51846.54,10002.44,PAGADO,completo
PG00001019,C003471,2025-11-15,2025-11-19,2025-12-01,30379.03,56066.6,PAGADO,completo
PG00001020,C003471,2025-12-18,2025-12-19,2025-12-31,22646.1,38802.63,PAGADO,completo
PG00001021,C002453,2023-05-25,2023-05-31,2023-06-20,18712.31,11381.42,PAGADO,completo
PG00001022,C002453,2023-07-07,2023-07-10,2023-07-24,35288.07,42618.96,PAGADO,completo
PG00001023,C900049,2024-09-13,2024-09-18,2024-09-24,69044.71,24259.76,PAGADO,completo
PG00001024,C900049,2024-09-12,2024-09-21,2024-10-09,36581.02,45506.7,PAGADO,completo
PG00001025,C900049,2024-09-30,2024-10-09,2024-10-19,17290.76,53150.03,PAGADO,completo
PG00001026,C001553,2024-01-14,2024-01-15,2024-01-26,2315.5,2670.34,PAGADO,completo
PG00001027,C001553,2024-01-17,2024-01-18,2024-01-21,968.36,2222.04,PAGADO,completo
PG00001028,C001553,2024-03-01,2024-03-11,2024-03-14,2396.84,788.32,PAGADO,completo
PG00001029,C000324,2026-04-20,2026-04-27,2026-07-14,8963.43,4201.83,PAGADO,demorado
PG00001030,C000324,2026-05-09,2026-05-19,2026-07-27,11623.39,16384.99,PAGADO,demorado
PG00001031,C000468,2024-03-27,2024-04-04,2024-04-18,6425.87,10843.03,PAGADO,parcial
PG00001032,C000468,2024-05-08,2024-05-10,2024-05-24,11987.75,7570.59,PAGADO,parcial
PG00001033,C000561,2025-06-11,2025-06-11,,41775.81,0.0,PENDIENTE,pendiente
PG00001034,C700106,2025-10-30,2025-11-03,2025-11-12,207916.86,236138.34,PAGADO,completo
PG00001035,C700106,2025-12-19,2025-12-24,2026-01-04,251809.48,223588.0,PAGADO,completo
PG00001036,C001822,2024-06-12,2024-06-20,2024-06-26,11327.94,90755.62,PAGADO,completo
PG00001037,C001822,2024-07-28,2024-08-02,2024-08-20,94454.14,15026.46,PAGADO,completo
PG00001038,C000874,2023-07-31,2023-08-03,2023-08-06,82204.42,82204.42,PAGADO,sobrepago_senal
PG00001039,C001350,2026-01-24,2026-01-27,2026-02-02,768.56,1824.31,PAGADO,completo
PG00001040,C001350,2026-01-30,2026-02-01,2026-02-01,3322.19,877.01,PAGADO,completo
PG00001041,C001350,2026-03-09,2026-03-16,2026-04-04,388.83,1778.26,PAGADO,completo
PG00001042,C000061,2023-08-04,2023-08-07,2023-08-12,84861.51,84861.51,PAGADO,completo
PG00001043,C001572,2023-11-10,2023-11-14,2023-11-18,12721.71,1000.73,PAGADO,completo
PG00001044,C001572,2023-10-31,2023-11-05,2023-11-08,8571.3,35098.29,PAGADO,completo
PG00001045,C001572,2023-12-15,2023-12-22,2023-12-25,17839.73,3033.72,PAGADO,completo
PG00001046,C002329,2025-11-21,2025-11-22,2025-11-23,10706.83,10706.83,PAGADO,completo
PG00001047,C000254,2024-01-25,2024-01-31,2024-02-02,40353.25,40353.25,PAGADO,completo
PG00001048,C002506,2024-04-29,2024-05-07,2024-05-21,20995.52,64259.16,PAGADO,completo
PG00001049,C002506,2024-04-24,2024-04-24,2024-04-27,17066.58,11158.6,PAGADO,completo
PG00001050,C002506,2024-06-04,2024-06-05,2024-06-14,54339.92,16984.26,PAGADO,completo
PG00001051,C000803,2025-10-06,2025-10-13,2025-10-20,4692.82,3058.54,PAGADO,completo
PG00001052,C000803,2025-09-22,2025-09-23,2025-09-26,7125.36,1163.04,PAGADO,completo
PG00001053,C000803,2025-11-17,2025-11-19,2025-12-04,4139.79,11736.39,PAGADO,completo
PG00001054,C001261,2024-10-30,2024-11-06,2024-11-14,36816.97,23577.44,PAGADO,completo
PG00001055,C001261,2024-11-12,2024-11-20,2024-12-06,61117.86,113946.33,PAGADO,completo
PG00001056,C001261,2024-12-19,2024-12-22,2025-01-04,137942.55,98353.61,PAGADO,completo
PG00001057,C001235,2024-12-21,2024-12-22,2025-01-02,16083.1,60649.86,PAGADO,completo
PG00001058,C001235,2025-01-20,2025-01-30,2025-02-09,113202.95,31877.56,PAGADO,completo
PG00001059,C001235,2025-01-25,2025-01-31,2025-02-09,55101.66,91860.29,PAGADO,completo
PG00001060,C000221,2023-03-12,2023-03-19,2023-03-28,176790.2,176790.2,PAGADO,sobrepago_senal
PG00001061,C001697,2023-09-29,2023-10-05,2023-10-14,67401.35,67401.35,PAGADO,completo
PG00001062,C002877,2024-06-21,2024-06-29,2024-07-03,12781.85,18583.03,PAGADO,parcial
PG00001063,C002877,2024-07-05,2024-07-11,2024-07-12,8750.76,2949.58,PAGADO,parcial
PG00001064,C000088,2024-07-27,2024-07-30,2024-08-16,24214.06,39643.54,PAGADO,completo
PG00001065,C000088,2024-07-19,2024-07-19,2024-07-21,64331.22,57252.52,PAGADO,completo
PG00001066,C000088,2024-08-10,2024-08-13,2024-08-23,15068.74,6717.96,PAGADO,completo
PG00001067,C002763,2025-01-01,2025-01-10,,16105.46,0.0,PENDIENTE,pendiente
PG00001068,C002632,2025-02-15,2025-02-19,2025-03-09,50812.81,26859.06,PAGADO,completo
PG00001069,C002632,2025-03-11,2025-03-11,2025-03-23,81477.92,77923.69,PAGADO,completo
PG00001070,C002632,2025-03-11,2025-03-12,2025-03-28,42959.4,70467.38,PAGADO,completo
PG00001071,C000976,2023-12-02,2023-12-12,2023-12-31,46775.47,46775.47,PAGADO,completo
PG00001072,C003265,2026-01-14,2026-01-24,2026-05-06,30312.98,30312.98,PAGADO,demorado
PG00001073,C002646,2025-09-07,2025-09-16,2025-12-10,271907.91,271907.91,PAGADO,demorado
PG00001074,C000436,2023-06-26,2023-07-06,,78641.2,0.0,PENDIENTE,pendiente
PG00001075,C003185,2025-08-05,2025-08-08,2025-10-02,7295.51,7295.51,PAGADO,demorado
PG00001076,C003335,2025-01-11,2025-01-18,2025-02-02,33530.42,33857.09,PAGADO,completo
PG00001077,C003335,2025-01-09,2025-01-10,2025-01-28,16933.72,12506.77,PAGADO,completo
PG00001078,C003335,2025-02-10,2025-02-12,2025-02-17,36491.42,40591.7,PAGADO,completo
PG00001079,C001891,2024-03-12,2024-03-20,2024-03-22,19094.27,21006.53,PAGADO,completo
PG00001080,C001891,2024-04-16,2024-04-17,2024-04-26,15755.72,6647.99,PAGADO,completo
PG00001081,C001891,2024-04-25,2024-05-01,2024-05-20,19938.0,27133.47,PAGADO,completo
PG00001082,C001652,2023-08-09,2023-08-12,2023-08-21,13180.17,13180.17,PAGADO,parcial
PG00001083,C001309,2025-12-01,2025-12-09,,205316.47,0.0,PENDIENTE,pendiente
PG00001084,C002461,2023-11-15,2023-11-17,,56992.47,0.0,PENDIENTE,pendiente
PG00001085,C001132,2024-06-09,2024-06-11,2024-06-13,77919.01,77919.01,PAGADO,completo
PG00001086,C001211,2024-08-06,2024-08-10,2024-08-28,27282.24,9552.99,PAGADO,completo
PG00001087,C001211,2024-10-02,2024-10-11,2024-10-25,3743.19,11049.12,PAGADO,completo
PG00001088,C001211,2024-09-30,2024-10-08,2024-10-23,13457.25,23880.57,PAGADO,completo
PG00001089,C000283,2024-03-29,2024-04-02,2024-06-16,61575.68,61575.68,PAGADO,demorado
PG00001090,C000274,2026-03-03,2026-03-04,2026-03-19,116094.96,153832.47,PAGADO,completo
PG00001091,C000274,2026-03-22,2026-03-23,2026-04-12,87937.4,50199.89,PAGADO,completo
PG00001092,C700098,2024-07-17,2024-07-19,2024-07-23,323842.6,50397.69,PAGADO,completo
PG00001093,C700098,2024-07-03,2024-07-08,2024-07-17,133627.52,407072.43,PAGADO,completo
PG00001094,C002929,2025-03-09,2025-03-11,2025-03-13,90630.71,90630.71,PAGADO,completo
PG00001095,C001094,2024-07-27,2024-07-29,2024-07-30,30842.55,30842.55,PAGADO,completo
PG00001096,C002845,2023-02-17,2023-02-25,2023-02-27,70363.45,595071.49,PAGADO,parcial
PG00001097,C002845,2023-03-13,2023-03-16,2023-04-01,630783.58,106075.54,PAGADO,parcial
PG00001098,C000423,2024-11-04,2024-11-13,2024-11-29,162195.05,162195.05,PAGADO,completo
PG00001099,C002780,2023-08-25,2023-09-03,2023-09-20,23455.54,7585.7,PAGADO,parcial
PG00001100,C002780,2023-08-23,2023-08-28,2023-09-05,16036.12,31905.96,PAGADO,parcial
PG00001101,C001793,2026-06-05,2026-06-07,2026-06-27,189991.02,189991.02,PAGADO,completo
PG00001102,C000506,2024-01-13,2024-01-15,2024-01-15,45113.08,38961.47,PAGADO,completo
PG00001103,C000506,2024-01-31,2024-02-05,2024-02-20,34201.18,40352.79,PAGADO,completo
PG00001104,C001779,2023-12-29,2024-01-07,2024-01-20,20389.85,19812.1,PAGADO,parcial
PG00001105,C001779,2024-01-25,2024-01-29,2024-02-03,5168.82,5746.57,PAGADO,parcial
PG00001106,C002498,2025-08-05,2025-08-07,2025-08-14,21250.07,21250.07,PAGADO,parcial
PG00001107,C002685,2025-11-30,2025-11-30,2025-12-04,66280.52,66280.52,PAGADO,completo
PG00001108,C002534,2026-04-29,2026-05-02,2026-05-16,6926.47,6926.47,PAGADO,completo
PG00001109,C001157,2024-09-16,2024-09-20,2024-10-06,9200.75,7898.27,PAGADO,completo
PG00001110,C001157,2024-10-22,2024-10-30,2024-11-17,14742.94,11941.94,PAGADO,completo
PG00001111,C001157,2024-11-08,2024-11-10,2024-11-18,4730.0,8833.48,PAGADO,completo
PG00001112,C000549,2023-08-26,2023-08-30,,53044.24,0.0,PENDIENTE,pendiente
PG00001113,C000557,2023-08-02,2023-08-12,2023-08-27,37875.5,37875.5,PAGADO,parcial
PG00001114,C000817,2025-05-27,2025-06-03,2025-06-14,18731.39,4854.16,PAGADO,completo
PG00001115,C000817,2025-06-26,2025-06-29,2025-07-19,17703.25,31580.48,PAGADO,completo
PG00001116,C000602,2025-01-05,2025-01-09,2025-01-22,56163.61,65606.32,PAGADO,completo
PG00001117,C000602,2025-02-03,2025-02-06,2025-02-19,13342.83,64928.17,PAGADO,completo
PG00001118,C000602,2025-02-23,2025-02-28,2025-03-18,69624.99,8596.94,PAGADO,completo
PG00001119,C000442,2026-03-09,2026-03-19,2026-03-21,104312.42,104312.42,PAGADO,completo
PG00001120,C001538,2024-07-30,2024-08-05,2024-08-23,14010.29,7966.55,PAGADO,completo
PG00001121,C001538,2024-08-10,2024-08-19,2024-08-29,40581.66,46625.4,PAGADO,completo
PG00001122,C000218,2023-05-23,2023-05-29,2023-05-31,217171.85,217171.85,PAGADO,completo
PG00001123,C001876,2023-12-16,2023-12-17,2024-01-01,9758.11,22372.89,PAGADO,completo
PG00001124,C001876,2024-01-26,2024-02-02,2024-02-03,8944.86,14875.65,PAGADO,completo
PG00001125,C001876,2024-02-14,2024-02-15,2024-02-28,31902.15,13356.58,PAGADO,completo
PG00001126,C003081,2025-12-15,2025-12-15,2025-12-19,13069.77,36086.85,PAGADO,completo
PG00001127,C003081,2025-12-09,2025-12-11,2025-12-16,44835.28,21818.2,PAGADO,completo
PG00001128,C003015,2023-06-24,2023-07-04,2023-07-13,112637.55,112637.55,PAGADO,completo
PG00001129,C700037,2025-11-12,2025-11-12,2025-11-18,29595.83,48958.66,PAGADO,completo
PG00001130,C700037,2025-12-18,2025-12-20,2026-01-07,112446.72,134529.94,PAGADO,completo
PG00001131,C700037,2025-12-01,2025-12-09,2025-12-15,108929.85,67483.8,PAGADO,completo
PG00001132,C002018,2023-02-05,2023-02-07,,5494.88,0.0,PENDIENTE,pendiente
PG00001133,C003135,2024-03-08,2024-03-13,,92584.2,0.0,PENDIENTE,pendiente
PG00001134,C002222,2024-11-08,2024-11-13,2024-11-19,251423.26,251423.26,PAGADO,completo
PG00001135,C001344,2025-02-27,2025-03-02,2025-03-17,28781.73,28781.73,PAGADO,completo
PG00001136,C000921,2025-10-16,2025-10-16,,137544.02,0.0,PENDIENTE,pendiente
PG00001137,C000897,2023-04-18,2023-04-26,2023-05-05,28580.06,23278.76,PAGADO,completo
PG00001138,C000897,2023-06-04,2023-06-12,2023-06-13,9480.33,10665.77,PAGADO,completo
PG00001139,C000897,2023-05-29,2023-06-01,2023-06-14,4061.41,8177.27,PAGADO,completo
PG00001140,C002580,2026-01-24,2026-02-02,2026-02-21,80686.59,86413.12,PAGADO,completo
PG00001141,C002580,2026-02-24,2026-03-02,2026-03-18,28602.51,39560.47,PAGADO,completo
PG00001142,C002580,2026-02-25,2026-03-07,2026-03-17,35417.16,18732.67,PAGADO,completo
PG00001143,C003336,2025-07-03,2025-07-13,2025-10-04,26967.46,26967.46,PAGADO,demorado
PG00001144,C003348,2023-08-10,2023-08-20,2023-09-03,131992.6,139187.74,PAGADO,completo
PG00001145,C003348,2023-09-09,2023-09-18,2023-09-20,192136.72,362331.21,PAGADO,completo
PG00001146,C003348,2023-09-07,2023-09-09,2023-09-14,222693.24,45303.61,PAGADO,completo
PG00001147,C000905,2025-11-30,2025-12-01,2025-12-20,14893.67,17041.21,PAGADO,completo
PG00001148,C000905,2025-12-16,2025-12-19,2026-01-05,47291.98,45144.44,PAGADO,completo
PG00001149,C001377,2025-08-11,2025-08-20,2025-11-14,51249.5,54585.82,PAGADO,demorado
PG00001150,C001377,2025-09-07,2025-09-09,2025-12-16,50710.85,47374.53,PAGADO,demorado
PG00001151,C800023,2024-08-16,2024-08-16,2024-08-30,97587.49,134417.95,PAGADO,completo
PG00001152,C800023,2024-09-07,2024-09-07,2024-09-10,176673.05,139842.59,PAGADO,completo
PG00001153,C001034,2026-05-22,2026-05-26,2026-05-29,48192.31,22352.23,PAGADO,completo
PG00001154,C001034,2026-05-29,2026-06-04,2026-06-13,6315.99,32156.07,PAGADO,completo
PG00001155,C000578,2024-04-22,2024-04-29,2024-05-12,22460.11,15690.96,PAGADO,completo
PG00001156,C000578,2024-05-08,2024-05-13,2024-05-16,19454.34,28748.76,PAGADO,completo
PG00001157,C000578,2024-06-14,2024-06-21,2024-07-01,22144.27,19619.0,PAGADO,completo
PG00001158,C002112,2025-08-26,2025-09-04,2025-09-16,21751.54,9808.23,PAGADO,parcial
PG00001159,C002112,2025-09-30,2025-10-04,2025-10-22,6517.94,18461.25,PAGADO,parcial
PG00001160,C003277,2026-02-27,2026-03-08,2026-03-16,25293.39,16889.68,PAGADO,completo
PG00001161,C003277,2026-03-11,2026-03-11,2026-03-21,17840.54,26244.25,PAGADO,completo
PG00001162,C000000,2023-06-30,2023-06-30,2023-09-02,42967.27,23254.94,PAGADO,demorado
PG00001163,C000000,2023-08-01,2023-08-06,2023-10-09,7067.87,26780.2,PAGADO,demorado
PG00001164,C001766,2024-08-18,2024-08-21,2024-08-23,11248.06,6464.54,PAGADO,completo
PG00001165,C001766,2024-10-17,2024-10-25,2024-11-05,4712.34,9495.86,PAGADO,completo
PG00001166,C700064,2024-12-30,2025-01-04,2025-03-26,288649.05,288649.05,PAGADO,demorado
PG00001167,C001128,2025-10-11,2025-10-15,2025-11-04,27879.47,27132.17,PAGADO,completo
PG00001168,C001128,2025-10-29,2025-10-30,2025-11-09,21733.38,22480.68,PAGADO,completo
PG00001169,C000952,2024-01-17,2024-01-24,2024-02-12,18092.54,30444.04,PAGADO,completo
PG00001170,C000952,2024-02-04,2024-02-04,2024-02-05,18779.16,6427.66,PAGADO,completo
PG00001171,C002920,2025-06-06,2025-06-12,2025-06-16,5513.92,2132.48,PAGADO,completo
PG00001172,C002920,2025-06-29,2025-07-03,2025-07-10,3557.39,4021.28,PAGADO,completo
PG00001173,C002920,2025-07-13,2025-07-14,2025-07-21,2649.98,5567.53,PAGADO,completo
PG00001174,C000247,2026-01-15,2026-01-25,2026-01-30,31578.77,27727.7,PAGADO,completo
PG00001175,C000247,2026-03-12,2026-03-14,2026-03-24,34421.45,38272.52,PAGADO,completo
PG00001176,C001233,2023-03-19,2023-03-25,2023-04-08,39364.82,90158.14,PAGADO,completo
PG00001177,C001233,2023-04-23,2023-05-01,2023-05-21,60255.11,9461.79,PAGADO,completo
PG00001178,C001391,2024-05-25,2024-06-03,2024-09-06,55600.08,30016.27,PAGADO,demorado
PG00001179,C001391,2024-07-07,2024-07-09,2024-10-04,20601.67,46185.48,PAGADO,demorado
PG00001180,C002215,2025-04-30,2025-05-01,2025-05-13,4391.07,5516.45,PAGADO,completo
PG00001181,C002215,2025-06-12,2025-06-21,2025-07-08,3663.92,5351.59,PAGADO,completo
PG00001182,C002215,2025-06-14,2025-06-15,2025-07-05,3397.17,584.12,PAGADO,completo
PG00001183,C002398,2024-06-09,2024-06-13,2024-06-23,1207.75,5176.84,PAGADO,completo
PG00001184,C002398,2024-07-27,2024-08-02,2024-08-06,4670.6,701.51,PAGADO,completo
PG00001185,C000650,2023-04-11,2023-04-18,2023-05-08,50493.02,50493.02,PAGADO,completo
PG00001186,C002347,2026-05-08,2026-05-10,2026-05-25,170241.16,170241.16,PAGADO,completo
PG00001187,C001017,2025-02-11,2025-02-19,2025-02-23,31038.0,24447.39,PAGADO,completo
PG00001188,C001017,2025-03-16,2025-03-18,2025-03-20,21606.38,12177.61,PAGADO,completo
PG00001189,C001017,2025-03-10,2025-03-14,2025-03-14,11407.88,27427.26,PAGADO,completo
PG00001190,C000175,2023-08-07,2023-08-11,2023-08-14,1441.76,744.97,PAGADO,completo
PG00001191,C000175,2023-08-31,2023-08-31,2023-09-13,1753.44,2450.23,PAGADO,completo
PG00001192,C000278,2026-06-21,2026-07-01,2026-07-17,43985.45,43985.45,PAGADO,parcial
PG00001193,C003316,2023-08-25,2023-08-26,2023-08-27,9498.75,29184.48,PAGADO,completo
PG00001194,C003316,2023-09-05,2023-09-06,2023-09-08,36818.33,17132.6,PAGADO,completo
PG00001195,C003105,2025-02-02,2025-02-11,2025-03-01,61691.24,61691.24,PAGADO,completo
PG00001196,C003162,2024-06-17,2024-06-20,2024-07-03,6258.26,6258.26,PAGADO,parcial
PG00001197,C001339,2024-06-18,2024-06-20,2024-06-27,140740.51,140740.51,PAGADO,completo
PG00001198,C002517,2023-06-23,2023-07-02,2023-07-18,17299.45,92900.93,PAGADO,completo
PG00001199,C002517,2023-08-06,2023-08-12,2023-08-20,60290.0,35565.05,PAGADO,completo
PG00001200,C002517,2023-08-08,2023-08-16,2023-08-21,100859.35,49982.82,PAGADO,completo
PG00001201,C001641,2025-09-19,2025-09-22,2025-10-04,2056.81,3131.75,PAGADO,completo
PG00001202,C001641,2025-11-01,2025-11-07,2025-11-15,1334.23,3223.35,PAGADO,completo
PG00001203,C001641,2025-11-06,2025-11-11,2025-11-18,5954.11,2990.05,PAGADO,completo
PG00001204,C000416,2026-07-17,2026-07-21,2026-08-05,11454.2,13040.94,PAGADO,parcial
PG00001205,C000416,2026-07-15,2026-07-20,2026-07-25,5232.41,3645.67,PAGADO,parcial
PG00001206,C001123,2023-05-01,2023-05-01,2023-07-28,7454.04,7275.36,PAGADO,demorado
PG00001207,C001123,2023-04-29,2023-05-09,2023-08-13,6785.25,6963.93,PAGADO,demorado
PG00001208,C000217,2025-01-02,2025-01-10,2025-01-29,24484.43,24484.43,PAGADO,completo
PG00001209,C001702,2025-11-30,2025-12-05,2025-12-22,30373.39,30373.39,PAGADO,completo
PG00001210,C000781,2025-08-15,2025-08-23,2025-09-09,33821.91,33821.91,PAGADO,completo
PG00001211,C001452,2024-03-08,2024-03-17,2024-03-20,12439.81,5760.48,PAGADO,completo
PG00001212,C001452,2024-04-01,2024-04-06,2024-04-19,6570.44,13249.77,PAGADO,completo
PG00001213,C002358,2023-08-26,2023-08-28,2023-09-10,156296.88,41266.46,PAGADO,completo
PG00001214,C002358,2023-08-31,2023-09-03,2023-09-09,60223.49,91201.75,PAGADO,completo
PG00001215,C002358,2023-10-15,2023-10-16,2023-10-29,98758.82,182810.98,PAGADO,completo
PG00001216,C000693,2023-03-24,2023-03-31,2023-04-16,49118.29,27512.55,PAGADO,completo
PG00001217,C000693,2023-04-10,2023-04-18,2023-04-30,31002.85,61878.67,PAGADO,completo
PG00001218,C000693,2023-04-21,2023-04-26,2023-05-07,40951.76,31681.68,PAGADO,completo
PG00001219,C002179,2025-10-24,2025-11-01,2025-11-19,223914.56,223914.56,PAGADO,parcial
PG00001220,C001255,2025-02-06,2025-02-10,,28219.5,0.0,PENDIENTE,pendiente
PG00001221,C003163,2025-04-16,2025-04-18,2025-04-18,12207.42,28114.46,PAGADO,completo
PG00001222,C003163,2025-05-22,2025-05-29,2025-06-16,27371.8,11464.76,PAGADO,completo
PG00001223,C000449,2024-11-02,2024-11-04,2024-11-05,80877.9,39403.39,PAGADO,completo
PG00001224,C000449,2024-12-11,2024-12-18,2025-01-04,15469.59,27664.67,PAGADO,completo
PG00001225,C000449,2024-12-20,2024-12-23,2024-12-27,28081.74,57361.17,PAGADO,completo
PG00001226,C001204,2026-02-12,2026-02-12,,57854.05,0.0,PENDIENTE,pendiente
PG00001227,C000376,2024-08-10,2024-08-12,2024-10-20,24931.57,24931.57,PAGADO,demorado
PG00001228,C001315,2026-02-22,2026-03-04,2026-03-20,4132.45,7132.04,PAGADO,completo
PG00001229,C001315,2026-03-19,2026-03-23,2026-04-03,9949.47,1902.49,PAGADO,completo
PG00001230,C001315,2026-03-17,2026-03-22,2026-03-31,2910.6,7957.99,PAGADO,completo
PG00001231,C900016,2024-06-28,2024-07-04,2024-07-12,72765.94,72765.94,PAGADO,completo
PG00001232,C002341,2025-12-02,2025-12-09,2025-12-28,3490.74,4370.23,PAGADO,completo
PG00001233,C002341,2025-12-10,2025-12-11,2025-12-19,3735.51,3120.22,PAGADO,completo
PG00001234,C002341,2026-01-28,2026-02-04,2026-02-06,6913.38,6649.18,PAGADO,completo
PG00001235,C000433,2024-04-16,2024-04-16,2024-04-22,3618.26,24777.96,PAGADO,completo
PG00001236,C000433,2024-05-09,2024-05-13,2024-05-15,86354.65,65194.95,PAGADO,completo
PG00001237,C000721,2024-09-05,2024-09-07,2024-09-23,29899.38,3539.28,PAGADO,completo
PG00001238,C000721,2024-10-17,2024-10-21,2024-10-31,16878.99,43239.09,PAGADO,completo
PG00001239,C000371,2025-09-26,2025-10-02,2025-10-22,62216.15,62216.15,PAGADO,parcial
PG00001240,C003039,2025-07-23,2025-07-24,2025-08-11,188710.16,188710.16,PAGADO,completo
PG00001241,C002647,2024-08-07,2024-08-15,2024-08-28,13990.51,6774.71,PAGADO,parcial
PG00001242,C002647,2024-09-21,2024-09-27,2024-10-06,21146.57,28362.37,PAGADO,parcial
PG00001243,C000907,2024-10-29,2024-10-31,2024-11-12,9794.79,13334.13,PAGADO,completo
PG00001244,C000907,2024-12-14,2024-12-17,2024-12-19,6782.24,27868.62,PAGADO,completo
PG00001245,C000907,2024-12-15,2024-12-19,2024-12-24,36728.79,12103.07,PAGADO,completo
PG00001246,C000925,2024-03-07,2024-03-13,2024-04-02,91016.66,91016.66,PAGADO,completo
PG00001247,C000644,2025-08-01,2025-08-03,2025-08-13,29035.43,18477.63,PAGADO,completo
PG00001248,C000644,2025-09-21,2025-09-22,2025-10-08,13832.5,24390.3,PAGADO,completo
PG00001249,C001258,2024-11-18,2024-11-25,2024-12-03,36021.78,36021.78,PAGADO,completo
