id_contrato,monto,modalidad,fecha_contrato,categoria_principal,objeto,n_pagos,monto_devengado_total,monto_pagado_total,fecha_primer_devengado,fecha_ultimo_pago,ratio_pagado_contrato,estado_pago_analitico
C000676,102481.12,Comparación de Precios,2026-05-29,goods,Adquisición de bienes de oficina,1,102481.12,102481.12,2026-06-14,2026-07-09,1.0,pagado_aproximadamente_completo
C000655,41212.05,Adjudicación Simplificada,2025-04-10,services,Servicio de mantenimiento de infraestructura,2,41212.05,41212.05,2025-05-06,2025-06-17,1.0,pagado_aproximadamente_completo
C001743,33619.21,Comparación de Precios,2024-08-31,services,Consultoría en ingeniería,3,33619.21,33619.21,2024-09-21,2024-11-24,1.0,pagado_aproximadamente_completo
C001513,10279.24,Adjudicación Simplificada,2024-01-03,goods,Adquisición de bienes de oficina,3,10279.24,10279.24,2024-02-06,2024-03-21,1.0,pagado_aproximadamente_completo
C002647,55184.31,Licitación Pública,2024-07-30,goods,Adquisición de bienes de oficina,1,36997.62,36997.62,2024-08-13,2024-09-08,0.6704373036466345,pago_parcial
C000910,,Adjudicación Simplificada,2026-03-28,goods,Adquisición de bienes de oficina,1,27948.94,0.0,2026-05-06,,,sin_pago_o_sin_cuantia
C001345,114063.9,,2026-06-16,goods,Suministro de combustible,2,114063.9,114063.9,2026-07-11,2026-08-07,1.0,pagado_aproximadamente_completo
C000527,,Adjudicación Simplificada,2024-02-12,goods,Adquisición de equipos informáticos,3,75705.64,75705.64,2024-03-01,2024-05-03,,sin_pago_o_sin_cuantia
C001456,14042.18,Contratación Directa,2023-03-18,services,Servicio de capacitación,1,8364.89,0.0,2023-04-04,,0.0,pendiente_sin_pago
C000122,17749.44,Adjudicación Simplificada,2023-02-07,services,Servicio de mantenimiento de infraestructura,1,17749.44,17749.44,2023-03-05,2023-05-15,1.0,pagado_aproximadamente_completo
C001164,125573.02,Adjudicación Simplificada,2025-02-26,services,Servicio de limpieza y vigilancia,3,125573.02,125573.02,2025-04-05,2025-05-15,1.0,pagado_aproximadamente_completo
C900186,304626.5,Comparación de Precios,2025-02-05,goods,,1,304626.5,304626.5,2025-03-06,2025-03-20,1.0,pagado_aproximadamente_completo
C000044,297822.92,Licitación Pública,2025-03-23,services,Consultoría en ingeniería,3,297822.92000000004,297822.92,2025-04-17,2025-06-22,1.0,pagado_aproximadamente_completo
C001027,132619.98,Adjudicación Simplificada,2026-03-15,works,Obra de rehabilitación vial,2,132619.98,132619.97999999998,2026-04-23,2026-05-22,0.9999999999999998,pagado_aproximadamente_completo
C900005,577737.44,Adjudicación Simplificada,2024-03-26,services,Servicio de capacitación,2,577737.44,577737.4400000001,2024-04-05,2024-05-31,1.0000000000000002,pagado_aproximadamente_completo
C001047,32570.07,Contratación Directa,2023-11-09,services,Servicio de limpieza y vigilancia,1,21004.33,21004.33,2023-12-09,2024-01-04,0.6448966796816833,pago_parcial
C000354,54673.21,Contratación Directa,2024-01-28,services,Servicio de capacitación,1,54673.21,54673.21,2024-03-12,2024-03-31,1.0,pagado_aproximadamente_completo
C003064,529945.56,Comparación de Precios,2023-09-11,services,Servicio de mantenimiento de infraestructura,2,337428.14,337428.14,2023-09-19,2023-11-18,0.6367222701139339,pago_parcial
C700059,247382.89,Licitación Pública,2024-03-06,services,Servicio de limpieza y vigilancia,3,247382.89,247382.89,2024-03-24,2024-05-19,1.0,pagado_aproximadamente_completo
C001422,18562.71,Adjudicación Simplificada,2026-04-21,services,Servicio de transporte,1,18562.71,18562.71,2026-05-11,2026-06-06,1.0,pagado_aproximadamente_completo
C001268,96033.37,Comparación de Precios,2023-02-25,goods,Suministro de combustible,2,96033.37,96033.37,2023-03-07,2023-05-14,1.0,pagado_aproximadamente_completo
C003252,494768.84,Comparación de Precios,2023-10-15,services,Servicio de capacitación,1,494768.84,494768.84,2023-11-16,2023-12-01,1.0,pagado_aproximadamente_completo
C003347,30600.27,Comparación de Precios,2023-05-16,goods,Adquisición de equipos informáticos,2,30600.27,30600.269999999997,2023-06-11,2023-07-05,0.9999999999999999,pagado_aproximadamente_completo
C000534,9892.39,Licitación Pública,2024-03-28,services,Servicio de mantenimiento de infraestructura,1,9892.39,9892.39,2024-04-07,2024-04-29,1.0,pagado_aproximadamente_completo
C900153,440738.8,Comparación de Precios,2025-08-10,goods,Adquisición de materiales de construcción,1,440738.8,440738.8,2025-09-17,2025-09-20,1.0,pagado_aproximadamente_completo
C001558,38291.78,Concurso Público,2026-06-19,services,Servicio de transporte,3,38291.78,38291.78,2026-07-07,2026-08-07,1.0,pagado_aproximadamente_completo
C750074,179257.18,Concurso Público,2024-12-26,goods,Suministro de combustible,2,179257.18,179257.18,2025-01-25,2025-03-07,1.0,pagado_aproximadamente_completo
C900053,594827.52,Contratación Directa,2024-09-07,services,Servicio de mantenimiento de infraestructura,1,352810.08,0.0,2024-10-05,,0.0,pendiente_sin_pago
C000256,63163.48,Adjudicación Simplificada,2025-01-09,services,Servicio de transporte,1,63163.48,63163.48,2025-01-26,2025-02-11,1.0,pagado_aproximadamente_completo
C000978,87701.17,Concurso Público,2025-11-04,goods,Adquisición de bienes de oficina,1,87701.17,87701.17,2025-11-14,2025-12-05,1.0,pagado_aproximadamente_completo
C000862,57520.98,Comparación de Precios,2025-05-07,services,Servicio de transporte,1,43686.0,0.0,2025-06-16,,0.0,pendiente_sin_pago
C700212,168361.96,Licitación Pública,2024-08-23,works,Obra de rehabilitación vial,3,168361.96,168361.96000000002,2024-08-29,2024-11-15,1.0000000000000002,pagado_aproximadamente_completo
C001697,67401.35,Comparación de Precios,2023-09-14,works,Obra de rehabilitación vial,2,67401.35,67401.35,2023-10-09,2023-11-29,1.0,pagado_aproximadamente_completo
C000647,39294.78,Contratación Directa,2025-11-11,services,Consultoría en ingeniería,3,39294.78,39294.78,2025-12-13,2026-02-09,1.0,pagado_aproximadamente_completo
C002178,33248.35,Licitación Pública,2025-07-20,services,Servicio de capacitación,1,23400.82,23400.82,2025-08-24,2025-09-08,0.7038189865060973,pago_parcial
C000705,36663.53,Adjudicación Simplificada,2024-04-22,services,Consultoría en ingeniería,1,36663.53,36663.53,2024-05-23,2024-06-10,1.0,pagado_aproximadamente_completo
C001320,139155.17,Adjudicación Simplificada,2025-05-22,goods,Adquisición de equipos informáticos,1,78983.32,78983.32,2025-07-04,2025-07-18,0.5675917035637268,pago_parcial
C000871,79494.37,,2025-07-19,services,Servicio de limpieza y vigilancia,2,79494.37,79494.37000000001,2025-08-10,2025-09-16,1.0000000000000002,pagado_aproximadamente_completo
C002821,41864.57,Contratación Directa,2023-09-04,goods,Adquisición de materiales de construcción,2,41864.57,41864.57,2023-09-20,2023-12-09,1.0,pagado_aproximadamente_completo
C000291,53411.97,Adjudicación Simplificada,2025-09-24,goods,Adquisición de materiales de construcción,2,53411.97,53411.97,2025-10-15,2025-11-20,1.0,pagado_aproximadamente_completo
C001812,31650.8,Contratación Directa,2026-01-06,goods,Adquisición de equipos informáticos,1,31650.8,31650.8,2026-02-10,2026-02-20,1.0,pagado_aproximadamente_completo
C001315,16992.52,Adjudicación Simplificada,2026-01-15,services,Servicio de transporte,3,16992.52,16992.52,2026-02-07,2026-04-20,1.0,pagado_aproximadamente_completo
C002283,166054.85,Contratación Directa,2023-09-04,goods,Adquisición de materiales de construcción,2,98312.78,98312.78,2023-09-09,2023-11-04,0.5920500364789104,pago_parcial
C001424,88019.7,Comparación de Precios,2025-01-15,services,Servicio de mantenimiento de infraestructura,3,88019.7,88019.70000000001,2025-02-10,2025-04-16,1.0000000000000002,pagado_aproximadamente_completo
C001374,62096.43,Comparación de Precios,2023-12-05,services,Servicio de capacitación,1,29779.75,0.0,2024-01-10,,0.0,pendiente_sin_pago
C001657,15969.39,Comparación de Precios,2023-02-15,goods,,1,7969.1,0.0,2023-02-24,,0.0,pendiente_sin_pago
C900240,266957.05,Comparación de Precios,2024-01-09,services,Mantenimiento preventivo de infraestructura,1,144698.38,0.0,2024-01-29,,0.0,pendiente_sin_pago
C000263,9154.6,Concurso Público,2023-08-25,goods,Adquisición de equipos informáticos,1,9154.6,9154.6,2023-09-24,2023-10-05,1.0,pagado_aproximadamente_completo
C003089,59179.44,Comparación de Precios,2023-10-10,services,Servicio de transporte,3,59179.44,59179.44,2023-11-08,2023-12-30,1.0,pagado_aproximadamente_completo
C003433,25887.36,Comparación de Precios,2026-05-01,goods,Adquisición de equipos informáticos,1,25887.36,25887.36,2026-06-12,2026-06-27,1.0,pagado_aproximadamente_completo
C002168,302318.02,Adjudicación Simplificada,2025-06-03,services,Servicio de capacitación,2,302318.02,302318.02,2025-07-15,2025-08-22,1.0,pagado_aproximadamente_completo
C700159,385852.23,Concurso Público,2024-07-23,services,Servicio de transporte,3,385852.23,385852.23,2024-08-19,2024-10-15,1.0,pagado_aproximadamente_completo
C000056,15030.23,Comparación de Precios,2024-10-11,services,Consultoría en ingeniería,2,15030.23,15030.23,2024-11-08,2024-12-21,1.0,pagado_aproximadamente_completo
C700053,285082.08,,2025-08-12,services,Servicio de capacitación,2,285082.08,285082.08,2025-09-22,2025-10-03,1.0,pagado_aproximadamente_completo
C001995,145807.79,Concurso Público,2024-02-04,goods,Adquisición de materiales de construcción,1,90352.17,0.0,2024-02-10,,0.0,pendiente_sin_pago
C001454,179755.3,Comparación de Precios,2024-04-15,goods,Adquisición de equipos informáticos,1,161218.2,161218.2,2024-05-27,2024-06-16,0.8968759196529951,pago_parcial
C750036,94437.35,Licitación Pública,2024-06-10,services,Consultoría en ingeniería,3,94437.35,94437.35,2024-07-05,2024-09-08,1.0,pagado_aproximadamente_completo
C000680,27543.6,Adjudicación Simplificada,2023-10-31,services,Servicio de mantenimiento de infraestructura,1,27543.6,27543.6,2023-12-13,2023-12-15,1.0,pagado_aproximadamente_completo
C002736,45493.22,Comparación de Precios,2023-02-24,works,Obra de rehabilitación vial,1,45493.22,45493.22,2023-03-14,2023-06-05,1.0,pagado_aproximadamente_completo
C000903,27819.14,Contratación Directa,2026-05-14,services,Consultoría en ingeniería,1,29473.25,29473.25,2026-06-03,2026-06-12,1.0594594225414589,sobrepago_senal_revisar
C001480,104060.58,Adjudicación Simplificada,2025-08-28,services,Servicio de capacitación,3,104060.58,104060.58,2025-09-03,2025-12-08,1.0,pagado_aproximadamente_completo
C900137,494719.98,Adjudicación Simplificada,2024-12-30,goods,Adquisición de materiales de construcción,2,494719.98,494719.98,2025-01-08,2025-02-22,1.0,pagado_aproximadamente_completo
C900000,232597.87,Contratación Directa,2026-05-12,services,Servicio de capacitación,3,232597.87,232597.87,2026-06-11,2026-07-30,1.0,pagado_aproximadamente_completo
C002459,24643.45,Adjudicación Simplificada,2024-10-10,services,Servicio de transporte,3,24643.45,24643.45,2024-11-21,2024-12-21,1.0,pagado_aproximadamente_completo
C000682,31418.11,Adjudicación Simplificada,2025-04-19,goods,Suministro de combustible,1,11379.56,0.0,2025-05-20,,0.0,pendiente_sin_pago
C700001,857630.85,Adjudicación Simplificada,2024-04-29,services,Servicio de capacitación,1,692298.68,692298.68,2024-05-30,2024-06-11,0.807222221542054,pago_parcial
C002463,65139.14,Adjudicación Simplificada,2023-07-16,services,Servicio de mantenimiento de infraestructura,3,65139.14,65139.14,2023-07-23,2023-10-11,1.0,pagado_aproximadamente_completo
C003424,12784.47,Comparación de Precios,2025-08-05,works,Obra de rehabilitación vial,3,12784.470000000001,12784.47,2025-08-21,2025-10-15,1.0,pagado_aproximadamente_completo
C800057,152627.52,Adjudicación Simplificada,2025-04-29,services,Servicio de conservación preventiva de infraestructura,1,152627.52,152627.52,2025-06-04,2025-06-29,1.0,pagado_aproximadamente_completo
C900037,629467.03,Adjudicación Simplificada,2025-10-19,services,Servicio de capacitación,1,629467.03,629467.03,2025-11-13,2025-11-26,1.0,pagado_aproximadamente_completo
C002111,273284.57,Comparación de Precios,2025-09-28,goods,Adquisición de materiales de construcción,2,273284.57,273284.57,2025-10-23,2025-12-16,1.0,pagado_aproximadamente_completo
C001886,50101.14,Concurso Público,2025-02-05,goods,Adquisición de bienes de oficina,1,44780.11,44780.11,2025-02-12,2025-02-21,0.8937942330254361,pago_parcial
C001073,42933.31,Concurso Público,2025-03-18,services,Servicio de limpieza y vigilancia,2,42933.31,42933.31,2025-04-17,2025-06-23,1.0,pagado_aproximadamente_completo
C003235,52373.96,Comparación de Precios,2023-12-31,goods,Suministro de combustible,2,52373.96,52373.96,2024-01-20,2024-05-28,1.0,pagado_aproximadamente_completo
C000012,35261.98,Contratación Directa,2023-06-01,works,Obra de rehabilitación vial,1,13715.63,0.0,2023-07-09,,0.0,pendiente_sin_pago
C001510,61682.2,Adjudicación Simplificada,2025-09-13,goods,Adquisición de equipos informáticos,2,61682.200000000004,61682.2,2025-09-20,2025-11-17,1.0,pagado_aproximadamente_completo
C000322,14966.32,Adjudicación Simplificada,2025-08-03,services,Servicio de mantenimiento de infraestructura,1,8384.76,8384.76,2025-09-13,2025-09-30,0.5602419298798903,pago_parcial
C900083,427166.06,Contratación Directa,2025-12-05,services,Servicio de limpieza y vigilancia,1,427166.06,427166.06,2026-01-10,2026-01-30,1.0,pagado_aproximadamente_completo
C750034,,Concurso Público,2024-01-30,services,Servicio de capacitación,2,75705.64,75705.64,2024-02-27,2024-03-25,,sin_pago_o_sin_cuantia
C000736,29347.21,Adjudicación Simplificada,2024-03-09,goods,Suministro de combustible,2,29347.21,29347.21,2024-04-16,2024-05-10,1.0,pagado_aproximadamente_completo
C003339,281863.8,,2025-12-20,goods,Adquisición de equipos informáticos,1,281863.8,281863.8,2026-01-03,2026-01-15,1.0,pagado_aproximadamente_completo
C002053,20279.14,Adjudicación Simplificada,2024-06-04,services,Servicio de capacitación,2,20279.14,20279.14,2024-06-09,2024-07-10,1.0,pagado_aproximadamente_completo
C900241,380764.34,Comparación de Precios,2026-03-12,services,Servicio de mantenimiento de infraestructura,1,209582.33,209582.33,2026-04-07,2026-04-24,0.5504253103113594,pago_parcial
C700253,157734.53,Adjudicación Simplificada,2026-03-15,goods,Adquisición de materiales de construcción,1,157734.53,157734.53,2026-04-10,2026-04-29,1.0,pagado_aproximadamente_completo
C003340,38255.53,Licitación Pública,2023-02-26,goods,Suministro de combustible,1,30301.84,0.0,2023-03-20,,0.0,pendiente_sin_pago
C002618,115956.58,,2025-11-26,goods,Adquisición de equipos informáticos,2,115956.58,115956.58,2025-12-03,2026-01-04,1.0,pagado_aproximadamente_completo
C002019,66222.91,Licitación Pública,2023-06-22,goods,Adquisición de materiales de construcción,2,47786.04,47786.04,2023-07-22,2023-08-25,0.721593780762579,pago_parcial
C750030,94670.79,Licitación Pública,2026-02-16,services,Servicio de mantenimiento de infraestructura,2,94670.79,94670.79000000001,2026-03-26,2026-04-23,1.0000000000000002,pagado_aproximadamente_completo
C002520,44483.89,Adjudicación Simplificada,2024-06-18,services,Consultoría en ingeniería,1,27360.7,27360.7,2024-07-03,2024-07-31,0.615069860122395,pago_parcial
C800042,120396.33,Adjudicación Simplificada,2024-09-23,services,Servicio de capacitación,2,120396.33,120396.32999999999,2024-10-01,2024-11-26,0.9999999999999999,pagado_aproximadamente_completo
C002902,83136.76,Contratación Directa,2024-05-21,services,Servicio de limpieza y vigilancia,3,83136.76000000001,83136.76000000001,2024-06-04,2024-07-29,1.0000000000000002,pagado_aproximadamente_completo
C002531,44244.32,Comparación de Precios,2023-01-21,services,Servicio de transporte,1,28814.78,28814.78,2023-02-10,2023-03-05,0.651265066340719,pago_parcial
C000690,33736.32,Comparación de Precios,2025-06-24,services,Servicio de mantenimiento de infraestructura,3,33736.32,33736.32,2025-07-21,2025-09-27,1.0,pagado_aproximadamente_completo
C001146,21061.27,Contratación Directa,2023-06-21,services,Consultoría en ingeniería,2,21061.27,21061.27,2023-06-27,2023-09-10,1.0,pagado_aproximadamente_completo
C700119,385455.13,Licitación Pública,2024-04-22,goods,Suministro de combustible,1,385455.13,385455.13,2024-05-28,2024-06-16,1.0,pagado_aproximadamente_completo
C700113,458740.26,Adjudicación Simplificada,2024-10-12,goods,Suministro de combustible,1,458740.26,458740.26,2024-10-29,2024-11-25,1.0,pagado_aproximadamente_completo
C003355,210654.25,Contratación Directa,2025-10-07,services,Servicio de mantenimiento de infraestructura,3,210654.25,210654.25,2025-11-19,2026-01-10,1.0,pagado_aproximadamente_completo
C003245,142620.12,Licitación Pública,2024-01-21,services,Servicio de transporte,1,142620.12,142620.12,2024-02-03,2024-04-16,1.0,pagado_aproximadamente_completo
C002886,60035.47,Adjudicación Simplificada,2024-06-29,goods,Suministro de combustible,1,62552.93,62552.93,2024-07-27,2024-08-12,1.0419328773473415,sobrepago_senal_revisar
C003113,267849.53,Adjudicación Simplificada,2024-09-05,services,Consultoría en ingeniería,2,267849.53,267849.52999999997,2024-09-22,2024-11-30,0.9999999999999998,pagado_aproximadamente_completo
C001961,244759.34,Adjudicación Simplificada,2024-08-28,services,Servicio de mantenimiento de infraestructura,2,244759.34,244759.34000000003,2024-09-18,2024-11-03,1.0000000000000002,pagado_aproximadamente_completo
